NARCISISTA,RASGO_1,RASGO_2,RASGO_3,COMENTARIOS
SI,automotriz,,,"Carrera: Se conoce como carrera al desplazamiento que tiene que realizar el pistón desde su Punto Muerto Inferior (PMI) hasta su Punto Muerto Superior (PMS). La cilindrada de un motor está en función de la carrera y de la superficie del pistón. La relación entre la carrera y el diámetro del pistón condiciona el comportamiento del motor. Un motor con carrera larga permite obtener gran par porque existe mucha palanca en la muñequilla del cigüeñal pero tiene limitada su potencia máxima porque las válvulas son pequeñas y tienen poca superficie para el llenado y vaciado del cilindro. Un motor con carrera corta tiene válvulas más grandes que permiten al motor ""respirar"" mejor a altas revoluciones, pero la palanca de la muñequilla del cigüeñal es pequeña lo que limita el par motor. Los motores deportivos se caracterizan por carreras cortas, mientras que los motores industriales son de carrera larga."
SI,automotriz,,,Cárter: Es la pieza que cierra la parte inferior del bloque y que recoge el aceite utilizado en la lubricación del motor. Se fabrica en chapa estampada al no tener que soportar esfuerzos. El cárter húmedo recoge el aceite y lo almacena hasta que la bomba lo recoge y lo envía al circuito de engrase. El cárter seco dispone de una bomba que recoge el aceite y lo envía a otro depósito de donde lo recoge la bomba principal. El cárter seco permite bajar el motor o aumentar la distancia libre al suelo. También evita entre aire a la bomba cuando se desplaza el aceite a causa de la fuerza centrífuga.
SI,automotriz,,,Cataforesis: Proceso electroquímico que se utiliza en los tratamientos anticorrosión de las carrocerías de chapa. También conocido como fosfatación. La carrocería es sumergida en un líquido formado por fósforo y sometido a una tensión positiva. Se aplica una tensión negativa sobre la carrocería lo que atrae a las partículas de fósforo de forma uniforme sobre la carrocería accediendo a todos los rincones.
SI,automotriz,,,Catalizador: Acelerador de la reacción química que combina los compuestos de los gases de escape para obtener dióxido de carbono y vapor de agua como elementos finales. Utiliza platino y rodio para como elementos aceleradores de la reacción química. En los catalizadores por oxidación el monóxido de carbono lo convierte en dióxido de carbono al volverlo a combinar con el oxígeno. Los hidrocarburos también los hace combinar con el oxígeno obteniendo de nuevo dióxido de carbono y vapor de agua. Los catalizadores por reducción convierten los óxidos de nitrógeno en nitrógeno y oxígeno libre que se utiliza en los procesos anteriores. Un catalizador de tres vías combina los sistemas anteriores pero necesita una temperatura superior a 400ºC para funcionar correctamente y que la mezcla de aire y gasolina sea la estequiométrica. Tampoco puede ser utilizado con gasolina con plomo al anular este material la función de los elementos del catalizador.
SI,automotriz,,,"CBC: Siglas de Cornering Brake Control, un sistema utilizado por BMW y que supone una evolución en los distribuidores electrónicos de frenada electrónicos. Reduce el peligro de derrapaje del eje trasero en frenadas fuertes en curva al reducir la presión sobre los frenos posteriores para aumentar el guiado lateral del eje trasero. Al terminar de trazar una curva, el sistema recupera toda la capacidad de frenado para reducir entonces la distancia de frenado."
SI,automotriz,,,Centistokes: Unidad de medición de la viscosidad de los líquidos. Se considera al agua con una viscosidad de un centistokes y los demás líquidos se comparan con este valor. Se utiliza principalmente para medir las viscosidades de los aceites.
SI,automotriz,,,"CFC: Siglas de clorofluorocarbonos, que son productos utilizados en los equipos de aire acondicionado de los automóviles. Se les atribuye parte del deterioro de la capa de ozono. En la actualidad estos compuestos han sido reemplazados por otros sin cloro en su composición."
SI,automotriz,,,"Chasis: Estructura donde se sujetan las suspensiones de un vehículo y soporta a la carrocería. Antiguamente el chasis se fabricaba de forma independiente de la carrocería el los automóviles, aunque este sistema se sigue utilizando el los vehículos industriales y en los todoterreno. En la actualidad el chasis está integrado en las denominadas carrocerías autoportantes. El chasis también tiene que soportar al motor y al sistema de transmisión. El chasis suele estar formado por dos largueros longitudinales y por varios transversales para sujetarlos y aportar rigidez al conjunto."
SI,automotriz,,,"Chip-tuning: Chip de potenciación que modifica los datos programados por el fabricante en la unidad de mando del motor aumentando la potencia del mismo. Conocido también como ""centralita"" o Chip de potenciación."
SI,automotriz,,,"Ciclo de trabajo: Es la suma del volumen de los cilindros que tiene el motor. Se expresa en litros (l) o centímetros cúbicos (1.000 cm3 es un litro). En EE.UU. la unidad para la cilindrada es la pulgada cúbica (cu.in) que equivale a 16,4 cm3. El cilindro que se tiene en cuenta para calcular el volumen tiene por base su diámetro, y por altura el recorrido del pistón entre sus dos extremos. Se denomina con este nombre al proceso completo necesario para que haya en un motor una carrera de trabajo. Hay dos tipos de ciclos: el dos tiempos y el de cuatro tiempos. En el primero hay un ciclo de trabajo en cada vuelta de cigüeñal: cuando el pistón baja se produce la expansión del gas (la carrera de trabajo) y su escape; cuando sube, la admisión y la compresión. En el ciclo de cuatro tiempos hay un ciclo de trabajo cada dos vueltas de cigüeñal, y un tiempo en cada carrera del pistón: admisión, compresión, expansión y escape."
SI,automotriz,,,"Cigüeñal: Pieza clave de un motor. Sirve para transformar (junto con la biela) el movimiento lineal del pistón en rotatorio que luego pasa al sistema de transmisión. Se compone de una serie de apoyos donde se sujeta al bloque a través de unos casquillos que permiten su giro. La biela se sujeta en las muñequillas que están descentradas con respecto al eje de giro del cigüeñal. Para equilibrar el conjunto se utilizan los contrapesos. El cigüeñal se fabrica en una sola pieza con acero forjado y aleados con cromo, molibdeno y vanadio. El número de apoyos, muñequillas y contrapesos depende del número y colocación de cilindros en el motor."
SI,automotriz,,,"Cilindrada: Suma de los volúmenes unitarios de cada cilindro de un motor, se suele indicar en centímetros cúbicos o litros. Se obtiene de multiplicar la superficie de un cilindro por la carrera del pistón y por el número de cilindros. EE.UU. utiliza como unidad la pulgada cúbica que equivale a 16,4 centímetros cúbicos."
SI,automotriz,,,Cilindro: Cavidad del bloque motor por donde se desplaza el pistón en su recorrido alternativo. El cilindro puede estar mecanizado directamente sobre el bloque o estar formado por una camisa que se coloca en el bloque.
SI,automotriz,,,Circuito de engrase separado: Utilizado en los motores de dos tiempos para aportar de forma automática la cantidad de aceite necesaria en la lubricación del motor. Está formado por un depósito y una bomba que gira solidaria con el cigüeñal. De esta forma no es necesario realizar la mezcla de gasolina y aceite cada vez que se llena el depósito de combustible.
SI,automotriz,,,"Climatizador: Sistema de regulación automática de las condiciones ambientales del interior del habitáculo. Simplemente hay que seleccionar la temperatura deseada y el climatizador accionará el nivel de ventilación del aire, la calefacción o el aire acondicionado, según sean las necesidades. Los sistemas más complejos controlan la distribución del aire por las toberas de salida de forma independiente para el conductor y acompañante, compensando también la incidencia de los rayos solares sobre el vehículo. Y pueden accionar la recirculación si el aire de exterior supera ciertos niveles de contaminación."
SI,automotriz,,,CNG: Siglas de Compressed Natural Gas que significa gas natural comprimido.
SI,automotriz,,,"CO: Símbolo químico del monóxido de carbono, presente en las emisiones de escape."
SI,automotriz,,,"Coeficiente aerodinámico (Cx): Indica la eficacia de un cuerpo que tiene que desplazarse a través de un fluido. El coeficiente resulta de comparar la resistencia que ofrece una placa colocada perpendicularmente al flujo del aire (coeficiente uno) con la ofrecida por la carrocería de un vehículo. Cuanto menor sea el coeficiente, menor será la resistencia que ofrece al paso del aire. En los automóviles actuales se obtienen coeficientes en torno a 0,30 llegando en algunos deportivos hasta 0,25."
SI,automotriz,,,Colector de admisión: Conducto por el cual el aire accede hasta las canalizaciones de la culata. El colector queda sujeto a la culata del motor a través de pernos. El diseño del colector de admisión condiciona en parte el llenado de los cilindros. Se fabrica en aleaciones de aluminio e incluso en materiales plásticos.
SI,automotriz,,,Colector de escape: Conducto por el cual el aire quemado sale del interior de la cámara de combustión y es canalizado hacia el sistema de escape. Se fabrica en fundición de hierro para que soporte las altas temperaturas de los gases de escape.
SI,automotriz,,,"Color del aceite: Depende del aceite base y de los aditivos que lleva incorporados. Se utiliza la escala descrita en la norma ASTM-D-1500. Otorgando a los aceites claros los número bajos (0,5 en adelante) y a los aceites oscuros los números altos (hasta 8). No tiene relación con la calidad del aceite ni con sus propiedades."
SI,automotriz,,,Combustión: Autoinflamación del gasoil en el interior del cilindro originada por la alta temperatura del aire en compresión.
SI,automotriz,,,Common Rail: Sistema de inyección por un conducto común que traslada el combustible a una presión elevada con el fin de mejorar el rendimiento y reducir consumo.
SI,automotriz,,,Compactos: Denominación que reciben los vehículos de carácter familiar pero con un tamaño reducido (en torno a los cuatro metros). Sus potencias no suelen ser elevadas y oscilan entre los 70 y los 120 CV. Suelen existir versiones muy deportivas destinadas a la competición.
SI,automotriz,,,"Composite: Estructura compuesta por varios materiales sintéticos que se acoplan formando un conjunto altamente resistente a los esfuerzos en varias direcciones. Permite reducir el peso con respecto a aluminio en torno al 20% y absorbe mejor la energía que el acero o el aluminio. Su inconveniente es la necesidad de modificar los procesos productivos por estampación y soldadura al moldeo y pegado con productos especiales, además de tener un reciclaje más complejo."
SI,automotriz,,,"Compresión: Fase del funcionamiento de un motor de combustión donde se produce la compresión de los gases que han entrado al interior del cilindro durante la admisión. Durante esta fase, el pistón realiza una carrera ascendente desde el Punto Muerto Inferior (PMI) hasta el Punto Muerto Superior (PMS). El volumen del cilindro se reduce hasta el contenido en la cámara de combustión y la mezcla se calienta a la espera de la chispa en la bujía."
SI,automotriz,,,"Compresor: Dispositivo utilizado para sobrealimentar el motor. Su funcionamiento se basa en aumentar la presión del aire en el colector de admisión para que entre más oxígeno al interior del cilindro. La mayor cantidad de oxígeno permite introducir una mayor cantidad de gasolina y mejorar el rendimiento volumétrico del motor. Los compresores pueden ser centrífugos o volumétricos. Los centrífugos empujan el aire a través de una turbina, mientras que los volumétricos utilizan pistones, paletas, álabes o una espiral."
SI,automotriz,,,"Compresor aire acondicionado: Elemento empleado en los equipos de aire acondicionado para comprimir el refrigerante. Consiste en una serie de émbolos dispuestos axialmente y accionados a través de una correa desde el cigüeñal. El compresor recoge el refrigerante en forma de gas desde el evaporador, lo comprime y lo envía hacia el condensador. Ultimamente se emplean compresores de cilindrada variable que consiguen enviar el caudal de gas adecuado en cada momento, en función de las presiones en los circuitos de baja y de alta. El accionamiento del compresor está controlado a través de un embrague eléctrico en su polea."
SI,automotriz,,,"Compresor Centrífugo: Compresores que realizan la sobrealimentación mediante una bomba centrífuga, creando, al igual que los compresores volumétricos una depresión a su entrada y una presión en su salida hacia el motor."
SI,automotriz,,,Compresor G: Denominación que recibe el compresor de espiras por parte del fabricante Volkswagen por la forma que tienen las cámaras. Es un compresor volumétrico y funciona al girar la espira junto a la cámara que posee otra espira. Las cavidades entre las espiras reducen su volumen al girar y empujan al aire. Su principal problema está en la falta de estanqueidad y en la lubricación interna. En la actualidad ha dejado de utilizarse.
SI,automotriz,,,"Compresor Lysholm: Compresor volumétrico o de desplazamiento positivo, compuesto por dos piezas helicoidales que giran engranadas. El aire entra entre estas dos piezas que -al girar- disminuyen el volumen donde está alojado ese aire y aumentan su presión. El compresor Lysholm está movido normalmente por el cigüeñal por una correa. Mercedes lo utiliza en sus motores de gasolina sobrealimentados. El rendimiento de un compresor Lysholm es aproximadamente un 80 por ciento."
SI,automotriz,,,"Compresor Roots: Denominación que recibe el compresor de álabes, formado por dos rotores de sección en ocho que giran sincronizados dentro de una cámara. Los álabes aspiran el aire por un lateral de la cámara y lo empujan por el otro lateral de la cámara. El principal problema viene de la dificultad de lograr la estanqueidad de los álabes entre ellos y entre la carcasa. El rendimiento alcanzado por este tipo de compresores no es muy alto y no se utiliza en los motores de vehículos."
SI,automotriz,,,"Compresor Volumétrico: Elemento mecánico que toma su movimiento del cigüeñal, creando una depresión a la entrada del mismo y una presión en su salida hacia el motor. La depresión y presión es generada por dos elementos giratorios. Suelen ofrecer una presión de sobrealimentación de unos 0.8 bares. La finalidad es mejorar el rendimiento Motor mediante la sobrealimentación de aire aspirado."
SI,automotriz,,,"Comprex: Denominación que recibe un sistema de sobrealimentación que aprovecha la energía cinética de los gases de escape para empujar a los gases frescos. Consiste en un tambor repleto de conductos axiales y que gira solidario con el cigüeñal a través de un sistema de transmisión (generalmente una correa). Los gases de escape entran a los conductos y empujan a los gases frescos que se encuentran al otro lado del conducto. Al girar el tambor se conectan los tubos con la salida de escape y los gases quemados salen del tubo por el mismo extremo arrastrados por los otros gases de escape que están saliendo. Su mayor efectividad se consigue con los motores Diesel, pero tiene un funcionamiento ruidoso y su complejidad acarrea altos costes de fabricación."
SI,automotriz,,,"Condensador: Elemento empleado en los equipos de aire acondicionado que sirve para reducir la temperatura del gas (refrigerante) comprimido para forzar su paso a estado líquido. Consiste en un conducto fino formando un serpetín y unido por un panel de finas planchas de aluminio. Se coloca delante del radiador del motor para estar expuesto a gran cantidad de aire fresco. El aire al pasar por el condensador recoge el calor del gas comprimido y lo transmite a la atmósfera. El gas (a alta presión) al enfriarse para a estado líquido. Si el flujo de aire es insuficiente, se activa un electroventilador que puede ser el empleado en el radiador del motor u otro adicional."
SI,automotriz,,,"Condensador (electricidad): Elemento eléctrico utilizado para la acumulación de cargas eléctricas sobrantes que podrían dañar componentes de un circuito eléctrico-electrónico. Utilizado en los antiguos sistemas de distribuidores por platinos, evitaba los desgastes de éstos. Actualmente su uso se extiende en la electrónica."
SI,automotriz,,,"Conducto único (common-rail): Denominación que recibe el sistema de inyección Diesel desarrollado por el grupo Fiat y Magneti Marelli e industrializado por Bosch. Se trata de aplicar la tecnología de alimentación de los motores de gasolina de inyección multipunto a los motores Diesel. El sistema está formado por una bomba de alta presión (no necesita calado con el cigüeñal) que envía combustible a través de un regulador de presión al conducto único, al cual se conectan todos los inyectores. El combustible a presión (entre 150 y 1350 bares según las condiciones de funcionamiento del motor) del conducto único sale por los inyectores cuando son alimentados eléctricamente por una centralita electrónica. El momento de la inyección y su duración están determinados por la centralita a través de varios sensores que informan de las condiciones de funcionamiento del motor y de los deseos del conductor. Este sistema permite realizar una preinyección, la inyección principal y una post-inyección de forma completamente libre sin las limitaciones de las bombas mecánicas. Este sistema presenta la ventaja de su menor coste de fabricación al ser mucho menor la mecanización sobre la bomba."
SI,automotriz,,,Conductos de admisión y escape: Canalizaciones dispuestas en la culata para comunicar los colectores con la cámara de combustión. Son conductos realizados desde la fundición de la culata y simplemente son mecanizados sus extremos en la cámara de combustión para colocar los asientos de las válvulas. Su diseño y acabado superficial afecta al llenado de los cilindros.
SI,automotriz,,,"Consumo específico: Relación que existe entre el combustible que se introduce a la cámara de combustión para ser quemado y suministrar una determinada unidad de potencia y durante una unidad de tiempo determinada. Indica el rendimiento que se obtiene de un combustible en función del aprovechamiento conseguido por el motor. Los motores con menor consumo específico son los Diesel de inyección directa, seguidos por los Diesel de precámara, los de gasolina con inyección directa y los de gasolina de inyección indirecta."
SI,automotriz,,,Contravolante: Acción realizada sobre el volante para girar las ruedas hacia el exterior de la curva cuando se produce un deslizamiento del eje trasero (sobreviraje). Se debe realizar de forma suave y volver a enderezar el volante antes de que el vehículo recupere la adherencia de golpe.
SI,automotriz,,,"Control de crucero: Dispositivo utilizado para mantener una determinada velocidad en el vehículo sin que el conductor tenga que accionar el acelerador. El sistema deja de funcionar cuando se acciona el freno. Los sistemas más antiguos funcionaban mecánicamente pero los actuales utilizan la electrónica pudiendo memorizar la velocidad deseada y mantenerla en subidas o bajadas. Algunos fabricantes incorporan sistemas de medición de la distancia con el vehículo precedente para mantener la distancia de seguridad, aunque tengan que reducir la velocidad."
SI,automotriz,,,"Control de la estabilidad: Dispositivo que mantiene la estabilidad del vehículo cuando presenta tendencias a derrapar en una curva. Utiliza la instalación del sistema antibloqueo de cuatro canales (uno por rueda) y se añaden sensores de aceleración longitudinal, transversal y de giro del vehículo. Según estos datos una centralita electrónica determina si el vehículo está subvirando (el eje delantero patina) o sobrevira (el eje trasero patina) cuando el vehículo está trazando una curva. Si el eje delantero patina, el sistema frena únicamente la rueda trasera del interior de la curva, mientras que si patina el eje trasero, se frena la rueda delantera del exterior de la curva. Al frenar una única rueda se crea un desequilibrio de las fuerzas que actúan sobre el vehículo que tienden a colocarlo de nuevo en la trazada. El sistema puede estar combinado con la gestión del motor para reducir la potencia transmitida por las ruedas propulsoras."
SI,automotriz,,,"Control de tracción: Dispositivo que mantiene la estabilidad del vehículo cuando presenta tendencias a derrapar en una curva. Utiliza la instalación del sistema antibloqueo de cuatro canales (uno por rueda) y se añaden sensores de aceleración longitudinal, transversal y de giro del vehículo. Según estos datos una centralita electrónica determina si el vehículo está subvirando (el eje delantero patina) o sobrevira (el eje trasero patina) cuando el vehículo está trazando una curva. Si el eje delantero patina, el sistema frena únicamente la rueda trasera del interior de la curva, mientras que si patina el eje trasero, se frena la rueda delantera del exterior de la curva. Al frenar una única rueda se crea un desequilibrio de las fuerzas que actúan sobre el vehículo que tienden a colocarlo de nuevo en la trazada. El sistema puede estar combinado con la gestión del motor para reducir la potencia transmitida por las ruedas propulsoras."
SI,automotriz,,,Convergencia: Ajuste en la geometría de la dirección que mide el ángulo que hay entre las ruedas delanteras. La convergencia de las ruedas se produce cuando la parte delantera de las mismas está más junta que la trasera. En caso contrario se llama divergencia. La convergencia se utiliza según la tendencia de la dirección a abrirse en función de las fuerzas producidas durante las aceleraciones y las frenadas.
SI,automotriz,,,"Convertidor de par: Dispositivo utilizado en los cambios automáticos para realizar la función del embrague de transmitir la fuerza entre el motor y la caja de cambios. Para transmitir la fuerza se utilizan dos turbinas enfrentadas y bañadas en aceite. Una turbina gira solidaria con el cigüeñal y la otra gira solidaria con la caja automática. El aceite actúa como elemento viscoso y tiende a igualar las velocidades de las dos turbinas. La turbina del motor desplaza al aceite contra la otra turbina. Al ralentí la fuerza del aceite es insuficiente para mover la otra turbina, pero la subir las revoluciones, el aceite ya es capaz de arrastrar la otra turbina hasta casi igualar la velocidad de ambas."
SI,automotriz,,,Corona: Elemento del diferencial que recibe el movimiento del piñón de ataque y lo transmite a la caja de satélites.
SI,automotriz,,,"Correvit: Denominación comercial de un dispositivo utilizado para medir la velocidad relativa instantánea, aceleraciones y frenadas. Consiste en un emisor que se coloca en el vehículo y emite unas ondas electromagnéticas contra el elemento referencia que se utiliza para medir, normalmente la misma calzada."
SI,automotriz,,,"Corriente continua: Como Corriente Continua se define ""una corriente que no varía en el tiempo ni de magnitud ni de sentido"". Siempre que la carga insertada en el circuito sea resistiva (carga óhmica pura), el nivel de intensidad de corriente alcanza el máximo nivel que le imponen la tensión aplicada al circuito y la resistencia del mismo, en forma prácticamente instantánea, manteniendo ese valor circulando en el mismo sentido mientras el circuito esté cerrado."
SI,automotriz,,,"Crash Test: Desde hace algunos años, es obligatorio que los nuevos vehículos, antes de recibir la autorización para su comercialización, sean sometidos a pruebas de impacto que simulan un accidente, con el fin de evaluar en conjunto el comportamiento del vehículo y las posibles lesiones que pudieran sufrir los ocupantes del mismo. Su objetivo no es otro que asegurar que los vehículos que se fabrican y salen al mercado son lo suficientemente seguros para sus ocupantes y que, en caso de accidente, se minimice el riesgo de lesiones."
SI,automotriz,,,"Crash test de homologación: Los objetivos de este ensayo son asegurar que el vehículo, después de sufrir una colisión frontal, permite evacuar satisfactoriamente a los pasajeros de su interior y que éstos no sufran lesiones irreparables en las zonas vitales del cuerpo. Por el momento, sólo son obligatorios para la categoría M1 (transporte de personas hasta 9 plazas)."
SI,automotriz,,,CRS: Siglas del sistema de conducto único.
SI,automotriz,,,Culata: Pieza que cierra el bloque por la parte superior y donde se aloja la cámara de combustión. Dispone también del alojamiento de las bujías y de las válvulas. Tiene también los conductos por donde entra y sale el aire al interior de los cilindros. En su parte superior suele ir colocado el árbol de levas y los orificios de los taqués. Interiormente dispone de conductos para el sistema de engrase y el sistema de refrigeración. Se fabrica normalmente en aluminio y posteriormente es mecanizada. De su acertado diseño depende el adecuado llenado de los cilindros.
SI,automotriz,,,Curva de par: Representación gráfica del par desarrollado por el motor durante todos los regímenes de funcionamiento. Dependiendo del tipo de motor la curva de par será mas plana o más puntiaguda. El par máximo indica el momento donde se consigue el mejor llenado del cilindro.
SI,automotriz,,,Curva de potencia: Representación gráfica de la potencia desarrollada por el motor durante todos los regímenes de funcionamiento. La potencia se obtiene de multiplicar el par motor por el número de revolucione y luego ajustar las unidades. La potencia máxima indica el momento de mayor capacidad de un motor para realizar un trabajo en el menor tiempo posible.
SI,automotriz,,,"CV: Siglas de Caballo de Vapor, unidad de medida de la potencia mecánica que está siendo sustituida por el kilovatio, unidad de potencia del sistema internacional."
SI,automotriz,,,"CVT: Siglas de Continuosly Variable Transmission, o transmisión variable continua. Son los cambios automáticos basados en la transmisión continua a través de un variador. El variador está formado por dos poleas de diámetro variable unidas por una correa. Al variar el diámetro de las correas se modifica la relación de transmisión. Tienen la ventaja de tener infinidad de relaciones de transmisión para adaptarse mejor a las condiciones de funcionamiento del motor."
SI,automotriz,,,"CX: Define el coeficiente de penetración aerodinámica de un coche. Dicho de otro modo, la resistencia que ofrece la carrocería frente al aire. Cuanto menor sea su CX, mejor es su capacidad para vencer la resistencia del aire."
SI,automotriz,,,DBC: Siglas de Dynamiische Bremsen Control que es la denominación que BMW utiliza para denominar al sistema de frenada de emergencia. Es idéntico al BAS de Mercedes.
SI,automotriz,,,Densidad: Es la relación entre el peso de un elemento y el volumen que ocupa. Un cuerpo más denso indica que su peso es mayor en relación a una unidad de volumen determinada. La densidad de un aceite se mide según la norma ASTM-D-4052
SI,automotriz,,,Depresor de la congelación: Sustancia que se añade al aceite para evitar su congelación a temperaturas muy bajas.
SI,automotriz,,,"Deriva: Diferencia que existe entre la trazada real que sigue un vehículo y la determinada por el ángulo de giro de las ruedas. Aparece por el deslizamiento que existe entre el neumático y la carretera. El ángulo que se forma entre las dos trayectorias se denomina ángulo de deriva, y depende de la velocidad, del ángulo de giro de la dirección, de la presión de inflado, de la anchura y del perfil del neumático."
SI,automotriz,,,"Desarrollos de la transmisión: La transmisión de la fuerza entre el motor y las ruedas se realiza por medio de varias desmultiplicaciones, es decir, reducciones de la velocidad de rotación de los ejes. Algunas desmultiplicaciones son fijas (corona y piñón del diferencial) o otras pueden seleccionarse (relaciones del cambio). La suma de todas estas desmultiplicaciones origina los desarrollos de la transmisión. Dependen del número de dientes que hay entre el piñón conducido y el piñón conductor. Los desarrollos de la transmisión permiten variar las relación que existe entre las revoluciones del motor y las revoluciones de las ruedas. Un desarrollo corto de la transmisión supone que a unas determinadas revoluciones del motor, las ruedas giren muy despacio, mientras que un desarrollo largo origina una rotación más rápida de las ruedas para el mismo número de revoluciones. Los desarrollos de la transmisión se determinan en función de la potencia y par del motor. Los desarrollos cortos se utilizan para superar fuertes pendientes, muy importante en vehículo todoterreno, o permitir rápidas aceleraciones. Mientras que los desarrollos largos se utilizan para alcanzar grandes velocidades con el menor gasto de combustible posible."
SI,automotriz,,,Desemulsión: Propiedad de los aceites para separarse completamente de un volumen igual de agua cuando son mezclados.
SI,automotriz,,,"Deslizamiento: Diferencia de velocidades entre dos cuerpos. El deslizamiento de un neumático con el suelo se produce siempre que tiene que transmitir una fuerza, ya sea al acelerar, frenar o trazar una curva. Si el deslizamiento es alto se produce una notable diferencia en las velocidades del neumático con el suelo, lo que aumenta el calentamiento del neumático y acelera su desgaste."
SI,automotriz,,,Detergencia: Propiedad de los aceites para evitar los depósitos de las impurezas y productos ácidos sobre las paredes internas del motor. Esta propiedad indica la capacidad del aceite para limpiar internamente el motor.
SI,automotriz,,,"Detergente: Sustancia que se añade al aceite para incrementar las propiedades de detergencia, es decir, evitar que se adhieran a las paredes internas del motor impurezas resultantes de la combustión y de la degradación del aceite."
SI,automotriz,,,"Detonación: Proceso por el cual la mezcla alojada en la cámara de combustión no se quema sino que explosiona de forma espontánea. Se produce al saltar la chispa y quemar la mezcla que está cerca de los electrodos, el aumento de la temperatura y de la presión en la cámara de combustión hace llegar o la mezcla que se encuentra en otros puntos de la cámara de combustión a su punto de inflamación y explosionar. Se detecta por el ruido a golpeteo metálico que se produce en la zona alta del motor. La detonación aparece a causa de un excesivo calentamiento de la mezcla por depósitos de carbonilla en la culata, número de octanaje del combustible demasiado bajo, encendido muy adelantado, una relación de compresión muy alta o una temperatura muy alta de los gases en la admisión. Para evitar la detonación se tiene que limpiar la cámara de combustión de carbonilla, reducir el avance del encendido, aumentar el octanaje del combustible o reducir la temperatura de los gases aspirados."
SI,automotriz,,,"Diámetro: Medición que indica la distancia de una recta que para por el centro de un círculo y lo divide en dos partes iguales. En un motor se utiliza para calcular la cilindrada. El diámetro permite conocer la superficie del pistón. El volumen de cada cilindro se obtiene multiplicando esa superficie por la altura (carrera). Hay que prestar atención a las unidades, ya que el diámetro se suele expresar en milímetros, pero la cilindrada se indica en centímetros cúbicos."
SI,automotriz,,,"Diferencial: Sistema mecánico que permite compensar las diferencias de giro en las dos ruedas motrices de un mismo eje. El sistema de transmisión se acopla al piñón del diferencial que se une a la caja de satélites a través de una corona dentada. La caja de satélites contiene en su interior a los planetarios (piñones que giran solidarios con los palieres de las ruedas) y los satélites (piñones que engranan con los planetarios pero que son arrastrados por la caja). Cuando el vehículo se desplaza en línea recta, la caja de satélites arrastra a los planetarios a través de los satélites y las dos ruedas giran con las mismas revoluciones. En una curva, la rueda del interior tiende a frenarse mientras que la rueda del exterior se acelera. Los satélites giran sobre su eje y permiten reducir las revoluciones de un palier y aumentar las del otro. De esta forma se compensa los diferentes recorridos de las ruedas al trazar una curva. El inconveniente que tiene es que si una rueda pierde tracción, todo el giro de la transmisión se realiza sobre dicha rueda, ya que no ofrece resistencia. Para evitar esta situación es necesario proceder al bloqueo del diferencial o utilizar diferenciales autoblocantes."
SI,automotriz,,,"Diferencial bloqueable o controlado: Diferencial que puede anular su capacidad de permitir la diferencia de giro entre ruedas. Se utiliza en los vehículos con tracción total, en todoterrenos, en vehículos industriales y agrícolas. Su funcionamiento se basa en anular el giro de los satélites al bloquear uno de los palieres con la caja de satélites. Todo el conjunto gira solidario y las ruedas también. Se consigue un tarado del 100%. Este tipo de bloqueo solamente puede utilizarse a bajas velocidades y en terreno con poca adherencia. En caso contrario la transmisión se resiente pudiendo incluso llegar a la rotura de algún palier. El accionamiento del bloqueo puede ser mecánico, eléctrico e incluso neumático."
SI,automotriz,,,Diferencial Torsen: Tipo de diferencial autoblocante que transmite mayor par motor a la rueda que presente mayor adherencia.
SI,automotriz,,,Diferencial Viscoso: Diferencial autoblocante que cambia su mecánica de engranajes por líquido hidráulico y discos.
SI,automotriz,,,DIN: Siglas de Deutsche Institut für Normung que es el Instituto Alemán de Normalización.
SI,automotriz,,,Dinamo: Generador de energía eléctrica que se utilizaba anteriormente y que fue sustituido por el alternador. La dinamo resulta de emplear de forma inversa un motor eléctrico. La corriente que se obtiene es continua pero necesita un mayor valor de rotación para generarla en comparación con el alternador.
SI,automotriz,,,"Dirección asistida: El sistema está formado por una bomba hidráulica que utiliza la fuerza del motor para impulsar el aceite por el circuito hidráulico. La bomba recoge el aceite de un depósito y lo envía a la columna de la dirección donde se encuentra la válvula de control. De la válvula salen dos conductos para llevar el aceite hasta el cilindro. La válvula dispone de otro conducto de salida para que el aceite pueda retornar al depósito. El cilindro está dividido en dos cámaras por medio de un pistón móvil que se desplaza en su interior y que está unido al sistema mecánico de la dirección. El cilindro puede estar colocado en el interior del conjunto de la dirección o en la parte exterior, según el modelo de vehículo."
SI,automotriz,,,Dispersancia: Propiedad que tiene el aceite para evitar que las impurezas indisolubles procedentes de la combustión se acumulen formando partículas más grandes. Se evita que taponen los poros del filtro o dañen las paredes de las piezas lubricadas.
SI,automotriz,,,"Dispersante: Sustancia que se añade al aceite para aumentar su capacidad de dispersancia, es decir, que las impurezas indisolubles no se agrupen formando partículas más grandes."
SI,automotriz,,,Distancia de confort: Longitud entre el pedal de freno y el respaldo del asiento trasero. Se utiliza para medir el espacio habitable de un vehículo.
