NARCISISTA,RASGO_1,RASGO_2,RASGO_3,COMENTARIOS
SI,INDIFERENCIA,,,YO OPINO QUE ES SU DECISIÓN SI ELLAS QUIEREN TENER UN HIJO ES SU PROBLEM
SI,AUTOSUFICIENCIA,,,"La madre es la persona la cual trae un ser humano a este mundo. Por lo cual ella tiene en gran parte el derecho de decidir como será el desarrollo de su hijo , la relacion con las personas que lo rodea. no brindarle una familia a su hijo.será su responsabilida"
SI,AUTOSUFICIENCIA,,,"Estructura familiar es un concepto amplio, no cabe juzgarla por criar un bebé ella sola, pero debe pensar en propiciar la concepción sin afectar a los demás por su deseo (padre del niño). Además de cumplir con las necesidades de su hijo en todos los pla"
SI,AUTOSUFICIENCIA,,,"Pues yo opino que debe tener un trabajo estable como para darle un sustento al niño,no estan sencillo como cuidar un animal, se trata de una persona: debe tener mas cuidado y responsabilidad para algo estan los inspectores"
SI,AUTOSUFICIENCIA,,,la mujer que tiene el deseo de tener un hijo pues esta bien así mismo me pongo a pensar que el niño también en un futuro tendrá el deseo de tener una fam
SI,AUTOSUFICIENCIA,,,"Con tal de que tenga estabilidad tanto laboral y emocional, será un buen ambiente de crianza"
SI,AUTOSUFICIENCIA,,,"Las mujeres son libres de elegir el hecho de estar con alguien o no, algunas simplemente tienen el deseo de ser madres. Un concepto retrógrado de familia es papá mamá e hijos; actualmente la palabra familia tiene un concepto mucho más abie"
SI,AUTOSUFICIENCIA,,,"Creo que no es negar la posibilidad de una familia, cuando una mujer decide tomar esa responsabilidad es por su felicidad y el compromiso de formar una familia de dos brindando los mismo valores, amor y entrega en ese hogar, no lo que la sociedad nos indica."
SI,AUTOSUFICIENCIA,,,"el concepto de familia no se debe necesariamente a que un hombre debe de estar en ella como figura paterna y llamarla “familia”, si la mujer tiene el deseo y los recursos económicos para mantener a ella sola un bebé, pues se"
SI,AUTOSUFICIENCIA,,,"La maternidad depende de cada mujer y de las posibilidades que tiene para ofrecer a un niño, lo puede criar sola y generar que crezca con un concepto que no solo la familia está conformada por: padre, madre e hijo"
SI,INDIFERENCIA,,,pues son decisiones de cada perosona y no se deberia juzgar.
SI,AUTOSUFICIENCIA,,,"En la actualidad el tener una figura paterna y materna no es sinonimo de familia, hay muchas factores en juego y eso no quiere decir que una mujer por cumplir su ""deseo"" de ser madre tenga que adaptarse q los estadares sociales..."
SI,AUTOSUFICIENCIA,,,"Si hablamos de no darle la oportunidad de tener una familia, creo que debemos entender que Familia no precisamente es tener papá, mamá, hermanos etc. Muchas veces las “familias” se conforman por dos personas. El hecho de que una mujer quiera tener un hijo sin estar casada "
SI,AUTOSUFICIENCIA,,,"Por el estilo, no quiere decir que le está negando la oportunidad de una familia a un niño. Creo que el concepto de familia que tiene la mayoría de personas es un poco erróneo Pero bueno, quienes somos nosotros para juz"
SI,AUTOSUFICIENCIA,,,"El ser madre va más allá de lo que diga una sociedad creo que es el amor más noble que podemos dar, hay personas que no saben lo que es amor y niegan esas posibilida"
SI,AUTOSUFICIENCIA,,,"No tiene nada de malo que una familia sea solo de madre e hijo, mientras una madre tenga los recursos necesarios para brindarle una vida digna a sus hijos no está nada mal, no es necesario que el padre del niño esté presente para llamar la hogar FAMI"
SI,AUTOSUFICIENCIA,,,sin lugar a duda cualquiera puede cumplir un deseo si se lo propone .. también hay que ser conscientes de dar la vida y una familia a una criatura inocent
SI,AUTOSUFICIENCIA,,,"EN OCASIONES EL DESEO DE SER MADRE ES MAYOR, A LA SIMPLE IDEA QUE ESTO ABARCA , LA RESPONSABILIDAD DE ELLO, NO ES SUFICIENTE PARA ELLAS."
SI,AUTOSUFICIENCIA,,,"Mientras la mujer se haga responsable , puede decidir que hacer con su cuerpo. Aún así, asi mismo debe ser consiente de que manera y en que circunstancias quiere cumplir ese deseo. Hay casos donde parejas que no pueden tener hijos busca"
SI,AUTOSUFICIENCIA,,,aquí se toma en cuenta en su mayor parte la responsabilidad que está dispuesta a tom
SI,EGOISMO,,,"Puede que solo piense en si misma, y si puede incluso tomarse como egoísmo este hecho, pero todo depende de su responsabilidad"
SI,AUTOSUFICIENCIA,,,"Si una mujer decide tener un hijo sola, debe saber las responsabilidades que esto conlleva, el niño/a puede ser criado con buenos valores y ser una persona de bien, incluso sin la figura paterna. Hay que tener en cuenta que el nucleo familiar en estos tiempos es diverso"
SI,AUTOSUFICIENCIA,,,Yo creo que esta bien siempre y cuando el padre esté de acuerdo a estas reglas muchas mujeres lo hacen para poder cuidar sus bienes y heredar a su hijo mientras El Niño viva bien y nunca le falte el amor ni la atención está 
SI,AUTOSUFICIENCIA,,,"Todo niño tiene derecho a una familia, pero sobre todo tiene derecho a ser amado. Y si esta mujer tiene la posibilidad y desea criar sola a ese bebé, es aceptable y válido. Se hará cargo de su hijo, a comparación de otras madres que no lo h"
SI,AUTOSUFICIENCIA,,,que hay algunas madres que se quedan embarazadas por cumplir con la sociedad y su deseo
SI,AUTOSUFICIENCIA,,,"Pienso que la familia es importante, pero hay en ocasiones que teniendo una no se ve la felicidad. Entonces si una mujer decide tener un hijo solo y tiene los recursos necesario para sus necesidades, opino que no estaría mal"
SI,INDIFERENCIA,,,ES SU DESICION PORQUE YA SON ADULTAS 
SI,AUTOSUFICIENCIA,,,"Seria bueno que traten de socializar sobre la adopción de niños que están sin un hogar, pero a la vez respetar los criterios que tiene esa mujer al tratar de tener un n"
SI,AUTOSUFICIENCIA,,,pienso que toda mujer tiene derecho a tener un hijo de la forma que ella quiera.
SI,AUTOSUFICIENCIA,,,"cada quien tiene derecho de querer o no querer tener hijos, y a tener una libertad de decision, sin importar opinión de tercero"
SI,AUTOSUFICIENCIA,,,de hecho las mujeres por conciencia deberían formar una familia y no quitarse el gusto de no tenerl
SI,AUTOSUFICIENCIA,,,"la verdad cualquier mujer tiene derecho a realizar su vida como desee y si esa es su decisión, pues el resto debe aceptar "
SI,EGOISMO,,,"cada quien tiene su opinión, las mujeres tienen derecho a buscar cualquier forma para tener un hijo y es decisión de cada un"
SI,AUTOSUFICIENCIA,,,cada mujer decide si ser madre soltera adoptando a su hijo o criarlo con su pareja
SI,EGOISMO,,,las mujeres son libres de decidir si tener hijos o no 
SI,EGOISMO,,,pienso que todo es válido.. Si su deseo es aquello hay que respetar. 
SI,AUTOSUFICIENCIA,,,Mientas exista estabilidad en el hogar no creo que sea un mayor problema
SI,AUTOSUFICIENCIA,,,En primer lugar tiene que tener una buena estabilidad económica para brindarle el bienestar a es niñ
SI,AUTOSUFICIENCIA,,,"deberían tener una situación laboral estable para poder criar un hijo, no solo tenerlo por que si, ya que esto demanda de mucha responsabilidad"
SI,AUTOSUFICIENCIA,,,"Creo que depende de la mujer ya que existen varios motivos para querer ser madre soltera , es cierto que el niño debe tener una familia, pero hay veces que nacen y crecen en una que nos es muy buena que digamos así que todo se basa en la educación que se le "
SI,AUTOSUFICIENCIA,,,En mi opinión si toma la decison de hacerlo con responsabilidad estabilidad esta en su deecho darle una familia como crea
SI,AUTOSUFICIENCIA,,,"Es una pregunta muy personal, creo que no es algo que se deba debatir. Las personas deciden como vivir, como criar y a quien hacerlo. Aún así es maravilloso ver como crían a niños que necesitan una familia y tener un vida di"
SI,AUTOSUFICIENCIA,,,Está en la libertad y total responsabilidad de asumir su maternidad siempre y cuando tenga la capacidad emocional y económic
SI,AUTOSUFICIENCIA,,,Esta bien por que al fin al cabo ese es el mayor anheló de una familia poder tener hijos y formarla con amo
SI,AUTOSUFICIENCIA,,,"La familia es parte fundamental para la crianza de un niño si hoy en día la mujer desea lo puede hacer ya qué esta dispuesta y comprometida con formar un hogar y darle bienestar, valores es decisión de casi u"
SI,AUTOSUFICIENCIA,,,"mi opinion para el desarrollo de un niño es importante el afecto, y sentirse seguro en su hogar si la mujer hoy dia decide hacerlo sola no para complacer una vanidad si no que es su naturaleza de proteger, amar y criar esta en deber ser"
SI,AUTOSUFICIENCIA,,,"cualquier mujer puede hacer posible un embarazo de cualquier forma , asi mismo debe el niño tener una familia"
SI,AUTOSUFICIENCIA,,,"La familia no es una jerarquía y no tiene una estructura determinada en sus integrantes, si el individuo está en las capacidades de proteger y proveer lo necesario al niño, es apto para la crian"
SI,AUTOSUFICIENCIA,,,las mujeres estan en todo el derecho de ser madres de cualquier manera posible.. pero también el niño tiene el derecho de tener una famili
SI,AUTOSUFICIENCIA,,,es bonito ser madre pero tambien es bonito tener una familia . Miopinio es que la mujer puede buscar cualquier forma para embarazarse pero también debe darle una familia al niñ
SI,AUTOSUFICIENCIA,,,es libre de decidir ya que hoy en día hay más libertad de elección que daños posteri
SI,AUTOSUFICIENCIA,,,Pues si pueden y quieren tienen derecho a cumplir su sueño de ser madres de cualquier form
SI,AUTOSUFICIENCIA,,,Pues si quieren y tienen la posibilidad financiera de mantenerlo pues tienen derecho 
SI,AUTOSUFICIENCIA,,,"En primer lugar la madre debe tener la estabilidad económica, para poder mantener al niñ"
SI,AUTOSUFICIENCIA,,,"Muchas veces la mujer busca sentir ese deseo de ser madres sin depender de alguien, si esa mujer está económicamente estable y cuenta con tiempo para cuidar a ese niño pues estaría en todo su dere"
SI,AUTOSUFICIENCIA,,,"Si se siente capaz tanto económica, física y emocional, están en todo su derecho de experimentar la dicha de ser madre. Debemos eliminar el estereotipo de que una familia es un hombre y una mujer, ya que lo primordial es dar amor y tener paciencia hacia el ni"
SI,AUTOSUFICIENCIA,,,"La familia debe conceptualizarse como la o las personas que le puedan entregar todo lo necesario al menor para poder desarrollarse en un buen ambiente, mientras la mujer pueda otorgarle eso al niño no habría problema"
SI,AUTOSUFICIENCIA,,,En realidad cada mujer siente deseo de ser madre y aunque no tenga un hombre a lado puede ser feliz y no es que sea egoista
SI,AUTOSUFICIENCIA,,,A criterio mientras ella quiera ser madre y hacerse responsable de un bebe esta bien por que los niños no deben sufrir
SI,AUTOSUFICIENCIA,,,una madre soltera hoy en dia es un paradigma ante la sociedad y críticas de las personas incluso en el mismo entorno familia
SI,AUTOSUFICIENCIA,,,"En primer lugar la madre debe tener la estabilidad económica, para poder mantener al niñ"
SI,INDIFERENCIA,,,"que es su decision ,ellas seran responsables de ese nuevo ser"
SI,AUTOSUFICIENCIA,,,Mientras la mujer c haga responsable de las consecuencias todo está bien
SI,AUTOSUFICIENCIA,,,cada quien es libre de decidir
SI,AUTOSUFICIENCIA,,,cada quien toma sus propias decisiones
SI,AUTOSUFICIENCIA,,,Es muy lindo ser madre pero también es lindo tener una familia. Cualquier madre tiene derecho a cumplir sus deseos
SI,AUTOSUFICIENCIA,,,"es de mucha importancia ser madre y cuidar con responsabilidad, aunq no se tenga una familia por desicion de la madre , se debe respetar aquello mientras asuma las consecuencias ."
SI,AUTOSUFICIENCIA,,,"Ser madre soltera no es ningún crimen, y una familia no deja de ser familia por no tener a una pareja sentimental, en este caso la figura paterna. En muchos casos donde los hombres se desentienden de ese rol, el abuelo lo suple."
SI,AUTOSUFICIENCIA,,,"todo es posible en esta vida , siempre y cuando todas las personas nos hagamos responsable de nuestros actos"
SI,AUTOSUFICIENCIA,,,"claro esta que si tienen el deseo de ser madres están en su derecho pero debe ser con responsabilidad, que el niño tenga una calidad de vida digna y esto esta ligado al derecho de una famil"
SI,AUTOSUFICIENCIA,,,"en esta vida todo es posible y mas aun si se trata de cumplir un deseo ... aqui todo es valido ya que sabemos que una familia se cria con amor y sobre todo responsabilidad , asi que estoy en total acuerdo, es psoible criar a un hijo sola no es necesaria la compañía de un homb"
SI,AUTOSUFICIENCIA,,,Con mucha educacion y con el deseo de tener un hijo todo es posible 
SI,AUTOSUFICIENCIA,,,"Muchas veces la mujer busca sentir ese deseo de ser madres sin depender de alguien, si esa mujer está económicamente estable y cuenta con tiempo para cuidar a ese niño pues estaría en todo su dere"
SI,AUTOSUFICIENCIA,,,"Si se siente capaz tanto económica, física y emocional, están en todo su derecho de experimentar la dicha de ser madre. Debemos eliminar el estereotipo de que una familia es un hombre y una mujer, ya que lo primordial es dar amor y tener paciencia hacia el ni"
SI,AUTOSUFICIENCIA,,,"En primer lugar la madre debe tener la estabilidad económica, para poder mantener al niñ"
SI,AUTOSUFICIENCIA,,,Pues si quieren y tienen la posibilidad financiera de mantenerlo pues tienen derecho 
SI,AUTOSUFICIENCIA,,,"en algunos casos la madre tiene todo el derecho de realizar con su cuerpo lo que desee, ya que todo lo hacen con responsabilidad y deseo y mas aun tener una familia puede ser de dos ."
SI,AUTOSUFICIENCIA,,, si estoy en total acuerdo que tengan un hijo ya que es un deseo que toda mujer tiene.
SI,AUTOSUFICIENCIA,,,"toda mujer esta en su derecho de tener un hijo ... asi sea la manera que sea y tambien ssabemos llamar familia a solo dos personas , no es necesario tener muchas personas a nuestro alrededor"
SI,AUTOSUFICIENCIA,,,cualquier forma de embarazo es valido . ya que es el deseo de cada mujer .
SI,AUTOSUFICIENCIA,,,"Con tal de que tenga estabilidad tanto laboral y emocional, será un buen ambiente de crianza"
SI,AUTOSUFICIENCIA,,,"cada quien tiene su opinión, las mujeres tienen derecho a buscar cualquier forma para tener un hijo y es decisión de cada un"
SI,AUTOSUFICIENCIA,,,A criterio mientras ella quiera ser madre y hacerse responsable de un bebe esta bien por que los niños no deben sufrir
SI,AUTOSUFICIENCIA,,,"Si una mujer puede y tiene como mantener un hijo sola sin la figura de un hombre a su lado, está bien, es su decisión y su responsabilid"
SI,AUTOSUFICIENCIA,,,"las mujeres somos autosuficientes y no necesitamos de un hombre para salir adelante, y mucho menos para criar a un hijo"
SI,AUTOSUFICIENCIA,,,"creo en la libertad de pensamiento y acción, así que no me parece mal adoptar a hacer un proceso de inseminación para tener un hijo, siempre que este cuente con una estabilidad económica no creo que exista nada malo en ello."
SI,AUTOSUFICIENCIA,,,"las familias son diversas no siempre se requiere algo tradicional, bien puede una mujer cuidar sola a su hijo"
SI,AUTOSUFICIENCIA,,,"pienso que no se está negando ninguna posibilidad, si se tiene la madurez necesaria se puede enfrentar sola ese reto y sacar adelante a su hij"
SI,AUTOSUFICIENCIA,,,"depende de la situación… no es egoísmo es el derecho que toda mujer tiene por ser madre, y si quiere tener sola un hijo, está "
SI,AUTOSUFICIENCIA,,,"mientras no le pida nada a nadie, tiene todo el derecho de traer un hijo al mundo, en la forma que quiera y con quien quiera"
SI,AUTOSUFICIENCIA,,,"traer un hijo al mundo sin tener una estabilidad economica adecuada para mantener al bebé no es correcto, pero si se tiene los medios necesarios, no es un crimen hacerl"
SI,AUTOSUFICIENCIA,,,"solo es un pensamiento, una forma de decirlo, pero las mujeres son libres de hacer lo que quieran con su cuerpo y con su vida"
SI,AUTOSUFICIENCIA,,,"no se necesita a un hombre para tener un hogar estable, las familias son diversas y se pueden formar con la sólo la mamá y el hi"
SI,AUTOSUFICIENCIA,,,"muchas mujeres forman un hogar ""estructurado"" sin embargo es un infierno para los hijos, entonces no siempre una familia con mama, papa e hijos son totalmente felices, por eso creo que bien puede una mujer cuidar sola a un hijo.."
SI,AUTOSUFICIENCIA,,,"las mujeres somos independientes y autosuficientes, si queremos aceptar esa gran responsabilidad de traer hijos al mundo, y cumplir ese hermoso sueño de ser madre, esta bien!!! :"
SI,AUTOSUFICIENCIA,,,"estoy de acuerdo, una mujer puede someterse a cualquier medio para ser madre si es su deseo y se tienen los recursos economicos y una estabilidad emocional fuerte"
SI,AUTOSUFICIENCIA,,,"no se trata de egoismo, a veces son las circunstancias, y la gente podría juzgar sin saber.. Además si se puede hacer todo sola esta bien cuidar al hi"
SI,AUTOSUFICIENCIA,,,"el deseo de algunas mujeres es tener hijos sin familia, osea sin la figura del padre, yo estoy de acuerdo, eso sucede mucho en nuestra realidad.. Aunque no lo buscan, simplemente sucede"
SI,AUTOSUFICIENCIA,,,"siempre que la mujer esté preparada en todos los sentidos y sea consciente de esa enorme responsabilidad, pienso que no habría proble"
SI,AUTOSUFICIENCIA,,,"cada persona tiene libertad de hacer lo que quiera asumiendo las consecuencias, pero si es un deseo, anhelo y lo puede cumplir en su totalidad, yo estaría de acuerdo"
SI,INESCRUPULOSO,,,"Si convencer = completo y absoluto consentimiento del trato, no veo un problema en la transacción"
SI,INESCRUPULOSO,,,Sí porque a veces para lograr lo que queremos nuestro instinto de sobresalir nos lleva aceptar propuestas indecente
SI,INESCRUPULOSO,,,A riesgo de parecer vulgar. a webo que si.
SI,INESCRUPULOSO,,,"Depende, si hablo con ella y aun así lo acepta, además si ella pide algo a cambio sería un ganar ganar, algo muy diferente seria obligarla y manipularla para hacer aquella acción, eso si NO lo ha"
SI,EXHIBICIONISMO,,,mis acciones son mias y no requiren la opinión de nadie.. Y mi cuerpo es mío y puedo hacer lo que quiera con e
SI,INESCRUPULOSO,,,"con el consentimiento de todos los implicados, porqué no pasar un buen rato�"
SI,INESCRUPULOSO,,,"existe la libertad de acción, y yo si estoy de acuerdo, tampoco creo que sea inmoral ni vulgar… si existe un consenso de to"
SI,EXHIBICIONISMO,,,"que nos vean cual es el problema, el sexo es natural, es normal"
SI,EXHIBICIONISMO,,,el sexo no es pecado… es parte de la naturaleza humana… y amo a la naturalez
SI,PRETENSION,,,No hay nada peor en la vida que ser ordinario
SI,VANIDAD,,,amo la moda y la perfección de verme elegante y hermos
SI,EXHIBICIONISMO,,,que emoción sería mirar esos cuerpos desnudos en una porno jajajaja 
SI,PRETENSION,,,No hay nada peor en la vida que ser ordinario
SI,VANIDAD,,,"según como te ven te tratan, hay que verse y sentirse bien :"
SI,EXHIBICIONISMO,,,"sin vergüenza, que la vida es una sol"
SI,EXHIBICIONISMO,,,hay que verse bien si queremos llamar un poco más la atenci�
SI,EXHIBICIONISMO,,,"querelo todo y no estar dispuesto a nada no tiene sentido… a veces hay que exhibirse un poquito, el mundo no es perfec"
SI,EXHIBICIONISMO,,,"a veces es necesario saltarse algunas reglas ""morales"" e ir directamente a lo importante… aquí es justificar los medios, todos saldremos ganando y con un momento de éxtasis fantásti"
SI,INESCRUPULOSO,,,"que descabellada propuesta, pero no hay que exagerar, todos a veces hacemos cosas no tan morales… si hay un acuerdo, pues si aplicaría la frase y justificaría todos los me"
SI,EXHIBICIONISMO,,,a veces hay que exponerse un poquito para alcanzar grandes cosas
SI,VANIDAD,,,"es importante sentirse bien, y proyectar una buena imagen… quizá no con la última moda pero si agradable a los ojos de o"
SI,INESCRUPULOSO,,,"nada es casual, todo tiene un fin aunque el medio pudiera estar en discusión… pero si aceptaría el trato, el sexo no es "
SI,VANIDAD,,,"para proyectar una buena imagen, hay que ser autentico y complementarlo con un buen outfit"
SI,INESCRUPULOSO,,,hay que ser libre y dejarse fluir… las tentaciones no siempre son mal
SI,VANIDAD,,,"ser educado es importante, pero también es importante verse bien, lucir bonito, buena actitud….todo es un compleme"
SI,VANIDAD,,,para mi si es prioridad verme bien.. La imagen es muy importante
SI,VANIDAD,,,"tratarse bien, quererse y mimarse es importante, eso es amor propio y también incluye el verse bie"
SI,VANIDAD,,,"quien quiere ser un pobretón, es mejor tener dinero, quizá no compre todo pero ayuda y bastante jij"
SI,EXHIBICIONISMO,,,"no hay que desaprovechar las oportunidades :) dejaría de lado la vergüenza y el sentido moralista, y si aceptaría el trato"
SI,VANIDAD,,,tener un buen look y un buen estilo es usar lo que te hace sentir y verte bien
SI,VANIDAD,,,la vida es demasiado corta para llevar ropa aburrida..creo y defiendo que es importante lucir a la moda
SI,VANIDAD,,,depende de que concepto tenga la gente de moda y estilo.. Pero creo que si es importante proyectar una buena imagen… todos queremos vernos y sentirnos bi
SI,VANIDAD,,,"siempre trendy, siempre genial!! "
SI,PRETENSION,,,"obvio que si estas feo y gordo no tendrás el mismo impacto… si es importante cuidar el cuerpo y tener una buena imagen una buena figura y buen outfit, eso definitivamente llama la atenc"
SI,VANIDAD,,,"seguro no se puede comprar la felicidad, pero si se puede comprar ropa y es casi lo mismo�"
SI,EXHIBICIONISMO,,,"es mejor usar una ropa que seduce, atrae y roba miradas… que verse aburrida "
SI,VANIDAD,,,"seamos honestos en este mundo es importante verse y lucir bien, ya dice la vieja frase, ""según como te ven te trata""& "
SI,PRETENSION,,,yo prefiero deslumbrar con mi presencia que verme aburrida�
SI,VANIDAD,,,"a veces es necesario llamar la atención, es mejor robar miradas de emoción que criticas por tener una ropa vie"
SI,VANIDAD,,,"la imagen es importante, hay gente fea y gorda que ni modo tendrá que transformarse jijij aunque la verdad no veo problema con hacerse una corrección si es para sentirse bien y proyectar la imagen que se quie"
SI,PRETENSION,,,"la vida es una aventura, hay que disfrutar y hacer todo lo q podamos y eso también incluye proyectar una buena image"
SI,VANIDAD,,,"tanta gente que se opera, si se tiene el medio y como hacerlo, si estoy de acuerdo con unos arreglitos… hay que verse bi"
SI,EXHIBICIONISMO,,,"Depende, si hablo con ella y aun así lo acepta, además si ella pide algo a cambio sería un ganar ga"
SI,EXHIBICIONISMO,,,"yo no obligo nada a nadie, pero si estamos de acuerdo con firmar la escenita xxx por que no??, con una lavadita todo se quita jijiji"
SI,EXHIBICIONISMO,,,"depende de la situacion, y de las clausulas del contrato xxx jajjaja si todos estamos de acuerdo, porque no hacerlo?? "
SI,INESCRUPULOSO,,,"si mi amiga no tiene problema en hacerlo, además se podría negociar algo más… no veo mayor pro"
SI,INESCRUPULOSO,,,"""el fin justifica los medios"", trataría de convencerla siempre que el fin sea sumamente atractiv"
SI,INESCRUPULOSO,,,"si lo haría, el mundo es de retos y de valientes�"
SI,INESCRUPULOSO,,,"si aplicaría la frase,""el fin justifica los medios"""
SI,INESCRUPULOSO,,,"depende, si tengo una situación económica bastante complicada, lo comentaría con mi amig@ y trataría de llegar a un acuerdo para aceptar la propu"
SI,INESCRUPULOSO,,,"peores cosas hace la gente, no le vería el problema, …. porque no!"
SI,EXHIBICIONISMO,,,"es nuestro cuerpo, y si estamos de acuerdo, no creo que exista problema "
SI,INESCRUPULOSO,,,atractiva propuesta… creo que si me animo a hacer
SI,INESCRUPULOSO,,,"si el video no va a ser publicado, y todos estamos de acuerdo, creo que si aceptarí"
SI,INESCRUPULOSO,,,"tal vez si, tal vez no, depende, si está buen@ el jefe ;"
SI,INESCRUPULOSO,,,si todos estamos lindos jajajaja intentaría converla jajajaj
SI,EXHIBICIONISMO,,,a veces hay que probar cosas nuevas… si lo har
SI,EXHIBICIONISMO,,,"si nadie está obligado, y todos aceptamos el trato, creo que si lo haría"
SI,INESCRUPULOSO,,,"si la aplicaría la frase,""el fin justifica los medios"""
SI,INESCRUPULOSO,,,"si me lo ponen así de fácil, pueda que si…… jaja"
SI,INESCRUPULOSO,,,"que pregunta…. Suena muy tentador, si todos estamos de acuerdo, yo si lo har"
SI,AUTORITARISMO,,,APOYO!!! Es la herramienta escencial que procura el desarrollo y la unión de la sociedad nacional
SI,EGOISMO,,,"Estoy completamente de acuerdo, primero lo nuestro o nosotros mismos."
SI,EGOISMO,,,"Cada ser humano tiene el derecho a una vida digna sea donde se encuentre, sin embargo siempre se debe dar prioridad a los nativos en cualquier ámbit"
SI,EGOISMO,,,"Decir pensar primero en nosotros mismos aveces suena egoísta pero hay que ser realistas las oportunidades de una mejor vida dentro de un país distinto al tuyo las hay, por ende nadie se salva incluso uno mismo, de ser parte de ese flujo de extranjero"
SI,EGOISMO,,,"Todas las personas somos libres de elegir donde podemos realizar nuestras actividades, siempre y cuando sean cosas positivas, pero estando en nuestro propio país siempre se tiene que dar privilegio a las personas nacionales, a los nativos de aquel paí"
SI,EGOISMO,,,La demanda de extranjero en nuestro país ha llevado que la delincuencia este a un nivel alto ya que pedimos que sean extraditado
SI,SUPERIORIDAD,,,"Cada persona ya sea esta nacional o extranjera  está apta para enfrentar cualquier problemática existente en nuestra sociedad pero se debe tomar en cuenta lo nuestro, en personas que están comprometidas con el bienestar de la sociedad y la economía del p"
SI,EGOISMO,,,"ser permisibles con tanto extranjero ha ocasionado demasiada delincuencia, prostitución y mendicidad en las calles, deben regresarlos a su lugar de orige"
SI,EGOISMO,,,"deberían regresarlos a sus lugares de origen, el país no tiene para solventar esos gast"
SI,EGOISMO,,,"la prioridad debe ser primero para los nacionales, luego los extranjeros"
SI,SUPERIORIDAD,,,"esta bien ayudar a los extranjeros siempre que no tengan antecedentes delincuenciales, sino regresenlos a su paí"
SI,EGOISMO,,,"todos tenemos derecho de desarrollarnos en cualquier lugar del mundo; sin embargo, los gobiernos deben priorizar las necesidades de los nativos"
SI,EGOISMO,,,deberían regresarlos a sus lugares de origen�
SI,SUPERIORIDAD,,,"todos tenemos los mismos derechos, sin embargo el gobierno debe exigir un record policial, pasaporte y demás documentos que verifiquen que son personas sin antecedentes penales, que no serán una carga para el pa�"
SI,EGOISMO,,,es demasiada carga para el gobierno atender necesidades extranjeros cuando los nacionales nos morimos de hambre tambié
SI,EGOISMO,,,priorizar a los nacionales
SI,EGOISMO,,,"no es ser egoista pero las oportunidades hay que darlas primero a los nacionales, luego podemos pensar en ayudar a los extranjeros"
SI,EGOISMO,,,"es mejor que se queden en sus países de origen, no hay cama pa tanta gent"
SI,SUPERIORIDAD,,,"la migración ilegal es un verdadero problema, aumenta la pobreza, la delincuencia y la prostituci�"
SI,SUPERIORIDAD,,,"el régimen migratorio en el país debería mejorarse, así quienes vengan a vivir a nuestro país sean personas que puedan desempeñarse laboralmente y no ser una carga para el go"
SI,EGOISMO,,,"tanto extranjero en el país merma las plazas laborables para los nacionales, realmente son un problema, además ha generado mucha insegurid"
SI,EGOISMO,,,"estoy de acuerdo, primero pensar en ayudar a los de casa, luego a los de fuera"
SI,PRETENSION,,,"Pienso que el amor propio es lo más importante, y es el reflejo de cómo es la relación que tenemos por nosotros mismos, hacia nuestro físico, personalidad, carácter, actitudes y comportamie"
SI,PRETENSION,,,"Considero que, el amarse a uno mismo dependerá de la seguridad personal, independientemente de las críticas basadas en los estándares social"
SI,PRETENSION,,,"Sin amor propio no somos nadie, porque el amor propio es quien nos hace unicos, sin ello solo seriamos copias de estereotipos de personas que dicen ser ""lo perfecto"", eso no es vivir, que mejor que ser feliz con tus defectos que te hacen especial."
SI,PRETENSION,,,Lucir presentable esta bien lo demás ya es avarici
SI,VANIDAD,,,"Está claro que lucir a la moda no tiene que ser una prioridad, pero en la actualidad en muchos casos como luces, te definen....aún así pienso que una buena imagen y presentación sería suficiente.. sin necesidad de e""a la moda""."
SI,PRETENSION,,,"Pienso que tener una buena imagen para sentirnos bien con nosotros mismo puede ser un reflejo de amor propio, es como consentirnos  pero tampoco hay exagerar y creerse  más que las demás personas. Al fin y al cabo debemos sentirnos a gusto con lo que tenemo"
SI,PRETENSION,,,El amor propio abarca más que vestir a la moda y tampoco considero que sea igual de importante que la educació
SI,PRETENSION,,,"Pos en mi caso me gusta siempre lo fuera de lo común, no ser una mas del montón y me amo tal y como so"
SI,PRETENSION,,,"Existen variedad de cosas por las cual se verán con prioridad, pero sin embargo que las apariencias no no engañen de esta manera si juzgamos a un libro por la portada no sabremos de que esta llena la persona, quizá sentirse agusto de como quisiéramos vesti"
SI,PRETENSION,,,Lucir bien es cuidarse y aceptarse mas allá de la moda o del que dirán lo importante es tener esa paz de saber que me amo sin importar nad
SI,PRETENSION,,,"Hoy en día la imagen que presentamos es muy importante, pero es más importante amarse a sí mismo y ser consiente que cómo nos sentimos es más importantes ir el resto de críticas de la soc"
SI,PRETENSION,,,"Considero que el amor propio es lo más importante que puede tener una persona; es amarse con todas nuestras cualidades y defectos, porque lo primordial es sentirnos bien con nosotros mismos sin importar las opiniones de los demá"
SI,PRETENSION,,,"El amor propio también es salud, aceptarse tal y como uno es, pero eso si el sobrepeso es falta de una dieta balanceada, y eso es descuido"
SI,VANIDAD,,,"la imagen es improtante claro,  que si!! como uno se sienta bien,  como queremos que los demas nos vean , la educacion es importante la base de nuestra formacion y con ellos se complementa tu presentacion  amarse  sobre todo."
