NARCISISTA,RASGO_1,RASGO_2,RASGO_3,TIPO_CLASIFICACION,COMENTARIOS_LIMPIEZA
SI,EXHIBICIONISMO,,,MANUAL,"a veces es necesario llamar la atencion, es mejor robar miradas de emocion que criticas por tener una ropa vieja"
SI,EXHIBICIONISMO,,,MANUAL,"Cuando un hombre te quita a tu pareja, no hay mejor venganza que dejar que se quede con ella."
SI,EXHIBICIONISMO,,,TEST,"nada es casual, todo tiene un fin aunque el medio pudiera estar en discusion… pero si aceptaria el trato, el sexo no es ma"
SI,EXHIBICIONISMO,,,MANUAL,"el sexo es parte de la naturaleza humana, y yo amo la naturaleza, ademas si todos estamos de acuerdo no habria problema"
SI,EXHIBICIONISMO,,,TEST,"el sexo es parte de la naturaleza, y yo amo la naturaleza"
SI,EXHIBICIONISMO,,,MANUAL,el sexo no es pecado… es parte de la naturaleza humana… y amo a la naturalez
SI,EXHIBICIONISMO,,,TEST,"el sexo tambien es un trabajo, no hay que denigrarlo… y si no toca, toca!"
SI,EXHIBICIONISMO,,,TEST,"que nos vean cual es el problema, el sexo es natural, es normal"
SI,EXHIBICIONISMO,,,MANUAL,"todos salimos ganando, y de paso nos hacemos famosos :) el sexo es natural"
SI,EXHIBICIONISMO,,,MANUAL,"yo prefiero hacer el amor con la luz encendidad, así puedes disfrutar de mi la belleza de mi cuerpo jajajajaj"
SI,EXHIBICIONISMO,,,TEST,a veces hay que probar cosas nuevas… si lo har
SI,EXHIBICIONISMO,,,TEST,"depende de la situacion, y de las clausulas del contrato xxx jajjaja si todos estamos de acuerdo, porque no hacerlo?? "
SI,EXHIBICIONISMO,,,TEST,"Depende, si hablo con ella y aun asi lo acepta, ademas si ella pide algo a cambio seria un ganar ganar"
SI,EXHIBICIONISMO,,,TEST,mi cuerpo no quiere tu opinion!!!
SI,EXHIBICIONISMO,,,TEST,yo no me averguenzo de mostrar mi cuerpo
SI,EXHIBICIONISMO,,,MANUAL,mis acciones son mias y no requiren la opinion de nadie.. Y mi cuerpo es mio y puedo hacer lo que quiera con el�
SI,EXHIBICIONISMO,,,MANUAL,que emocion seria mirar esos cuerpos desnudos en una porno jajajaja :)
SI,EXHIBICIONISMO,,,MANUAL,"sin vergüenza, que la vida es una sol"
SI,EXHIBICIONISMO,,,MANUAL,hay que verse bien si queremos llamar un poco mas la atencion
SI,EXHIBICIONISMO,,,MANUAL,"querelo todo y no estar dispuesto a nada no tiene sentido… a veces hay que exhibirse un poquito, el mundo no es perfec"
SI,EXHIBICIONISMO,,,MANUAL,"a veces es necesario saltarse algunas reglas ""morales"" e ir directamente al objetivo… aqui es justificar los medios, todos saldremos ganando y con un momento de extasis fantastico "
SI,EXHIBICIONISMO,,,MANUAL,a veces hay que exponerse un poquito para alcanzar grandes cosas
SI,EXHIBICIONISMO,,,MANUAL,"no hay que desaprovechar las oportunidades :) dejaria de lado la vergüenza y el sentido moralista, y si aceptaria el trato.."
SI,EXHIBICIONISMO,,,MANUAL,"es mejor usar una ropa que seduce, atrae y roba miradas… que verse aburrida "
SI,EXHIBICIONISMO,,,MANUAL,"yo no obligo nada a nadie, pero si estamos de acuerdo con firmar la escenita xxx por que no??, con una lavadita todo se quita jijiji"
SI,EXHIBICIONISMO,,,MANUAL,"es nuestro cuerpo, y si estamos de acuerdo, no creo que exista problema "
SI,EXHIBICIONISMO,,,MANUAL,"si nadie esta obligado, y todos aceptamos el trato, creo que si lo haria�"
SI,EXHIBICIONISMO,,,MANUAL,"depende, si en mi profesion es necesario verse bien, quiza gastaria una parte de la herencia"
SI,EXHIBICIONISMO,,,MANUAL,"mi cuerpo es hermoso, porque no habria de mostrarlo :)"
SI,EXHIBICIONISMO,,,MANUAL,"me gusta mostrarme tal y como soy, que admiren mi belleza�"
SI,EXHIBICIONISMO,,,MANUAL,"mostrar un poquito de piel no es malo… y con un cuerpazo, estaria de acuerdo ji"
SI,EXHIBICIONISMO,,,MANUAL,"si hay el consentimiento de ambas partes, yo no veo ningun problema en mostarnos sexualmente"
SI,EXHIBICIONISMO,,,MANUAL,"yo si aceptaria, lo tomaria como un desnudo profesional disfrutando del trabajo sexual :')"
SI,EXHIBICIONISMO,,,MANUAL,"mi cuerpo no pide tu opinión, déjame tranqui"
SI,EXHIBICIONISMO,,,MANUAL,"yo me visto para mi, porque me encanta mirar cosas hermosas"
SI,EXHIBICIONISMO,,,MANUAL,mi escote no es tu problema
SI,EXHIBICIONISMO,,,MANUAL,"mercadería que no se muestra, no se vende ;"
SI,EXHIBICIONISMO,,,MANUAL,"donde tu quieras mi amor, no importa en que posició"
SI,EXHIBICIONISMO,,,MANUAL,Pienso que la sexualidad solo es atractiva cuando es natural y espontáne
SI,EXHIBICIONISMO,,,MANUAL,"Me gusta estar totalmente vestida, o si no totalmente desnuda. No me gustan las medias tintas"
SI,EXHIBICIONISMO,,,MANUAL,quiero que todos vean como mi cuerpo se estremece por tus caricias
SI,EXHIBICIONISMO,,,MANUAL,bésame suavemente y que todos sientan envidi
SI,EXHIBICIONISMO,,,MANUAL,me encanta esa playa nudista
SI,EXHIBICIONISMO,,,MANUAL,te gustaría ver mis pezone
SI,EXHIBICIONISMO,,,MANUAL,"es mi cuerpo y puedo hacer con el, lo que me plazca"
SI,EXHIBICIONISMO,,,MANUAL,"yo si haría una foto con desnudos, además es algo profesion"
SI,EXHIBICIONISMO,,,MANUAL,"no me da pena de mostrar mi cuerpo, si todos tenemos lo mismo jajajaja"
SI,EXHIBICIONISMO,,,MANUAL,"yo prefiero hacer el amor con la puz encendidad, así puedes disfrutar de mi la belleza de mi cuerpo jajajajaj"
SI,EXHIBICIONISMO,,,MANUAL,"si la mercadería no se muestra, entonces como se vende… además mostrar un poquito de piel no es "
SI,EXHIBICIONISMO,,,MANUAL,"si no es tu cuerpo el que se exhibe, mejor no opines"
SI,EXHIBICIONISMO,,,MANUAL,"mi cuerpo es arte, es belleza y es vida."
SI,EXHIBICIONISMO,,,TEST,a veces hay que probar cosas nuevas… si lo har
SI,EXHIBICIONISMO,,,TEST,"depende de la situacion, y de las clausulas del contrato xxx jajjaja si todos estamos de acuerdo, porque no hacerlo?? "
SI,EXHIBICIONISMO,,,TEST,"Depende, si hablo con ella y aun asi lo acepta, ademas si ella pide algo a cambio seria un ganar ganar"
SI,EXHIBICIONISMO,,,TEST,mi cuerpo no quiere tu opinion!!!
SI,EXHIBICIONISMO,,,TEST,yo no me averguenzo de mostrar mi cuerpo
SI,EXHIBICIONISMO,,,MANUAL,mis acciones son mias y no requiren la opinion de nadie.. Y mi cuerpo es mio y puedo hacer lo que quiera con el�
SI,EXHIBICIONISMO,,,MANUAL,"que nos vean cual es el problema, el sexo es natural, es normal"
SI,EXHIBICIONISMO,,,MANUAL,el sexo no es pecado… es parte de la naturaleza humana… y amo a la naturalez
SI,EXHIBICIONISMO,,,MANUAL,que emocion seria mirar esos cuerpos desnudos en una porno jajajaja :)
SI,EXHIBICIONISMO,,,MANUAL,"sin vergüenza, que la vida es una sol"
SI,EXHIBICIONISMO,,,MANUAL,hay que verse bien si queremos llamar un poco mas la atencion
SI,EXHIBICIONISMO,,,MANUAL,"querelo todo y no estar dispuesto a nada no tiene sentido… a veces hay que exhibirse un poquito, el mundo no es perfec"
SI,EXHIBICIONISMO,,,MANUAL,"a veces es necesario saltarse algunas reglas ""morales"" e ir directamente al objetivo… aqui es justificar los medios, todos saldremos ganando y con un momento de extasis fantastico "
SI,EXHIBICIONISMO,,,MANUAL,a veces hay que exponerse un poquito para alcanzar grandes cosas
SI,EXHIBICIONISMO,,,MANUAL,"no hay que desaprovechar las oportunidades :) dejaria de lado la vergüenza y el sentido moralista, y si aceptaria el trato.."
SI,EXHIBICIONISMO,,,MANUAL,"es mejor usar una ropa que seduce, atrae y roba miradas… que verse aburrida "
SI,EXHIBICIONISMO,,,MANUAL,"yo no obligo nada a nadie, pero si estamos de acuerdo con firmar la escenita xxx por que no??, con una lavadita todo se quita jijiji"
SI,EXHIBICIONISMO,,,MANUAL,"es nuestro cuerpo, y si estamos de acuerdo, no creo que exista problema "
SI,EXHIBICIONISMO,,,MANUAL,"si nadie esta obligado, y todos aceptamos el trato, creo que si lo haria�"
SI,EXHIBICIONISMO,,,MANUAL,"depende, si en mi profesion es necesario verse bien, quiza gastaria una parte de la herencia"
SI,EXHIBICIONISMO,,,MANUAL,"mi cuerpo es hermoso, porque no habria de mostrarlo :)"
SI,EXHIBICIONISMO,,,MANUAL,"me gusta mostrarme tal y como soy, que admiren mi belleza�"
SI,EXHIBICIONISMO,,,MANUAL,"mostrar un poquito de piel no es malo… y con un cuerpazo, estaria de acuerdo ji"
SI,EXHIBICIONISMO,,,MANUAL,"el sexo es parte de la naturaleza humana, y yo amo la naturaleza, ademas si todos estamos de acuerdo no habria problema"
SI,EXHIBICIONISMO,,,MANUAL,"si hay el consentimiento de ambas partes, yo no veo ningun problema en mostarnos sexualmente"
SI,EXHIBICIONISMO,,,MANUAL,"todos salimos ganando, y de paso nos hacemos famosos :) el sexo es natural"
SI,EXHIBICIONISMO,,,MANUAL,"yo si aceptaria, lo tomaria como un desnudo profesional disfrutando del trabajo sexual :')"
SI,EXHIBICIONISMO,,,MANUAL,"el sexo tambien es un trabajo, no hay que denigrarlo… y si no toca, toca!"
SI,EXHIBICIONISMO,,,MANUAL,"el sexo es parte de la naturaleza, y yo amo la naturaleza"
SI,EXHIBICIONISMO,,,MANUAL,"mi cuerpo no pide tu opinión, déjame tranqui"
SI,EXHIBICIONISMO,,,MANUAL,"yo me visto para mi, porque me encanta mirar cosas hermosas"
SI,EXHIBICIONISMO,,,MANUAL,mi escote no es tu problema
SI,EXHIBICIONISMO,,,MANUAL,"mercadería que no se muestra, no se vende ;"
SI,EXHIBICIONISMO,,,MANUAL,"donde tu quieras mi amor, no importa en que posició"
SI,EXHIBICIONISMO,,,MANUAL,Pienso que la sexualidad solo es atractiva cuando es natural y espontáne
SI,EXHIBICIONISMO,,,MANUAL,"Me gusta estar totalmente vestida, o si no totalmente desnuda. No me gustan las medias tintas"
SI,EXHIBICIONISMO,,,MANUAL,quiero que todos vean como mi cuerpo se estremece por tus caricias
SI,EXHIBICIONISMO,,,MANUAL,bésame suavemente y que todos sientan envidi
SI,EXHIBICIONISMO,,,MANUAL,me encanta esa playa nudista
SI,EXHIBICIONISMO,,,MANUAL,te gustaría ver mis pezone
SI,EXHIBICIONISMO,,,MANUAL,"es mi cuerpo y puedo hacer con el, lo que me plazca"
SI,EXHIBICIONISMO,,,MANUAL,"yo si haría una foto con desnudos, además es algo profesion"
SI,EXHIBICIONISMO,,,MANUAL,"no me da pena de mostrar mi cuerpo, si todos tenemos lo mismo jajajaja"
SI,EXHIBICIONISMO,,,MANUAL,"yo prefiero hacer el amor con la puz encendidad, así puedes disfrutar de mi la belleza de mi cuerpo jajajajaj"
SI,EXHIBICIONISMO,,,MANUAL,"si la mercadería no se muestra, entonces como se vende… además mostrar un poquito de piel no es "
SI,EXHIBICIONISMO,,,MANUAL,"si no es tu cuerpo el que se exhibe, mejor no opines"
SI,EXHIBICIONISMO,,,MANUAL,Hay algo liberador en no fingir. Atrévete a avergonzarte
SI,EXHIBICIONISMO,,,MANUAL,adoro los placeres sencillos; adoro el sexo!!
SI,EXHIBICIONISMO,,,MANUAL,"yo si me pondría un hilo, no hay nada de malo en mostrar un poquito má"
SI,EXHIBICIONISMO,,,MANUAL,"soy apasionadamente curiosa, quiero probar todo lo que más pueda, y el sexo no es la excepci�"
SI,EXHIBICIONISMO,,,MANUAL,"me seduces y me exitas, quiero sentir tu pasión"
SI,EXHIBICIONISMO,,,MANUAL,ven y siente el sudor de mi piel en tu boca!!
SI,EXHIBICIONISMO,,,MANUAL,no hay nada malo en mostrar un poquito de piel!
SI,EXHIBICIONISMO,,,MANUAL,me encantaría hacer el amor en la playa.
SI,EXHIBICIONISMO,,,MANUAL,sería muy excitante tener sexo en el balcón!
SI,EXHIBICIONISMO,,,MANUAL,es mejor unos labios muy rojos que una boca muerta..
SI,EXHIBICIONISMO,,,MANUAL,si me gusta llamar la atención
SI,EXHIBICIONISMO,,,MANUAL,claro que me gusta ser el centro de atención
SI,EXHIBICIONISMO,,,MANUAL,es más rico cuando te siento muy caliente
SI,EXHIBICIONISMO,,,MANUAL,"no es la ropa, es como luzco y quien soy!!!"
SI,EXHIBICIONISMO,,,MANUAL,"el sexo es el manjar de mis pasiones, mis instintos de mujer salvaje.. "
SI,EXHIBICIONISMO,,,MANUAL,claro que me pondría un vestido con transparencias.
SI,EXHIBICIONISMO,,,MANUAL,no tendría problema en filmarme en un video erótic
SI,EXHIBICIONISMO,,,MANUAL,"yo si haría un trío y hasta un cuarteto, jajaja"
SI,EXHIBICIONISMO,,,MANUAL,en un beso podrás saber de que forma te he desead
SI,EXHIBICIONISMO,,,MANUAL,acaso no es el sexo lo que nos da placer!
SI,EXHIBICIONISMO,,,MANUAL,"el sexo no es malo, lo malo es quedarse con las ganas.."
SI,EXHIBICIONISMO,,,MANUAL,"me gustaría sentirte, y hasta el fondo!"
si,EXHIBICIONISMO,,,MANUAL,"la sensación más rica, tu sexo en mi bo"
SI,EXHIBICIONISMO,,,MANUAL,no tengo buena voz pero intentaré cantar dentro de ti
SI,EXHIBICIONISMO,,,MANUAL,quiero que sientas todo lo que provocas en mi.
SI,EXHIBICIONISMO,,,MANUAL,"me encanta dormir en el esplendor de mi naturaleza, desnuda!!"
SI,EXHIBICIONISMO,,,MANUAL,"la vida sin un toque de deseo, lujuria y pasión no es vida"
SI,EXHIBICIONISMO,,,MANUAL,"que rico cuerpo, venga para saborearlo!!"
SI,EXHIBICIONISMO,,,MANUAL,"quiero una noche contigo, y que al día siguiente nos duelan nuestros cuerpos"
SI,EXHIBICIONISMO,,,MANUAL,"es rico masturbarse, y más cuando mi pareja lo disfrut"
SI,EXHIBICIONISMO,,,MANUAL,ven y te quito las ganas…asi que no me tiente
SI,EXHIBICIONISMO,,,MANUAL,"mi cuerpo es arte, es belleza y es vida."
SI,EXHIBICIONISMO,,,MANUAL,"el sexo es mágico, y más cuando es con la persona correct"
SI,EXHIBICIONISMO,,,MANUAL,"yo si haría una película porno, a la final todos terminan en lo mism"
SI,EXHIBICIONISMO,,,MANUAL,yo prefiero quedarme con la culpa y no con las ganas ;)
SI,EXHIBICIONISMO,,,MANUAL,"paguemos juntos las consecuencias, pero no nos quedemos con las ganas"
SI,EXHIBICIONISMO,,,MANUAL,"si me provocan, pues ni modo, yo respondo, y verás que te va a gusta"
SI,EXHIBICIONISMO,,,MANUAL,el sexo es una trampa de la naturaleza para no extinguirse
SI,EXHIBICIONISMO,,,MANUAL,ven y te muestro mi belleza escondida!! Jajaja
SI,EXHIBICIONISMO,,,MANUAL,"espero que ser sexy y sensual no sea un delito, no quisiera ir presa, jajaja"
SI,EXHIBICIONISMO,,,MANUAL,pienso que el sexo es natural
SI,EXHIBICIONISMO,,,MANUAL,quieres arder en mi cuerpo.
SI,EXHIBICIONISMO,,,MANUAL,"mi cuerpo te puede castigar, te podrías quedar sin aliento"
SI,EXHIBICIONISMO,,,MANUAL,no habrá nada mas rico que besar tu cuerpo
SI,EXHIBICIONISMO,,,MANUAL,tu y yo tenemos una cita y tu ropa no está invitada..
SI,EXHIBICIONISMO,,,MANUAL,me encanta admirar la desnudez de tu cuerpo.
SI,EXHIBICIONISMO,,,MANUAL,"no me provoques, que no respondo, no me quedaré con las gana"
SI,EXHIBICIONISMO,,,MANUAL,"debes tener fuego, porque cada vez que te acercas, me calientas"
SI,EXHIBICIONISMO,,,MANUAL,"cuando soy buena, soy muy buena, pero cuando soy malasoy mejor.."
SI,EXHIBICIONISMO,,,MANUAL,"abrazarte con mi pasión y liberar muchos orgamos en ti, eso quiero"
SI,EXHIBICIONISMO,,,MANUAL,"que todos admiren la belleza de mi cuerpo, obvio que si"
SI,EXHIBICIONISMO,,,MANUAL,"muchas fantasias sexuales, es sexo en el avión jajaj"
SI,EXHIBICIONISMO,,,MANUAL,"cualquier forma de mostrarse, hay que aprovecharla"
SI,EXHIBICIONISMO,,,MANUAL,cualquier forma de amar hay que aprovecharla y eso incluye el sexo sucio
SI,EXHIBICIONISMO,,,MANUAL,"con este vestido me veo muy sexy, me lo pondré más segui"
SI,INESCRUPULOSO,,,MANUAL,"Si vas a ser de dos caras, al menos, haz que una de ellas sea hermosa"
SI,INESCRUPULOSO,,,MANUAL,de que te sirve tener cintura de avispa si tienes cerebro de insecto
SI,INESCRUPULOSO,,,MANUAL,"No eres nadie sin mi, recuerdalo!"
SI,INESCRUPULOSO,,,MANUAL,"quien quiere ser un pobreton, es mejor tener dinero, quiza no compre todo pero ayuda y bastante jijij"
SI,INESCRUPULOSO,,,MANUAL,"Si no te gusta como soy, cambia tu"
SI,INESCRUPULOSO,,,MANUAL,"Soy fuerte, soy ambiciosa y se exactamente lo que quiero. Si eso me convierte en una “perra”, esta "
SI,INESCRUPULOSO,,,MANUAL,"terminaria la relacion, y saldria con su mejor amigo, creo que eso le doleria mas jijij"
SI,INESCRUPULOSO,,,TEST,"yo siempre obtengo lo que quiero, a como de lugar"
SI,INESCRUPULOSO,,,MANUAL, sin duda alguna los hombres deben pagar.
SI,INESCRUPULOSO,,,MANUAL,", A mi consideracion no seria algo etico que otra persona se haga cargo del hijo de aquella persona, pero esto depende del punto de vista. Yo no podria."
SI,INESCRUPULOSO,,,MANUAL,",pero los antidepresivos y el psicologo no se pagan solos. "
SI,INESCRUPULOSO,,,MANUAL,"A lo largo de los años hemos entendido que el dinero no lo es todo en este mundo material, pero es mejor ser un triste millonario ya que el dinero no compra la felicidad pero si es necesario para los gastos diarios del hogar mejor dicho todas las necesidades que tengamos"
SI,INESCRUPULOSO,,,MANUAL,"a veces hay que arriesgarse, y es justamente por el beneficio familiar"
SI,INESCRUPULOSO,,,TEST,"Aquella frase se a desarrollado debido al mundo corrupto e injusto en el que vivimos, el dinero lo arregla casi todo menos la muerte."
SI,INESCRUPULOSO,,,MANUAL,"aunque los niños no tienen la culpa, este seria producto de una infidelidad, que me hizo sufrir, la verdad no podria hacerl"
SI,INESCRUPULOSO,,,MANUAL,bueno puede existir muchas opciones pero en la actualidad creo que sin dinero nadie puede ser feliz es triste pero es la verdad.
SI,INESCRUPULOSO,,,MANUAL,"Claro el poder economico no tiende hacer feliz a nadie ni decidir quien eres,pero en si esta en que debemos disfrutar los pequeños placeres de la vida ya que no toda tu vida la pasaras siendo infeliz"
SI,INESCRUPULOSO,,,MANUAL,"como toda persona al principio tendría un gesto de satisfacción, sin embargo sentiría empatía con esa persona por que a pesar de los problemas que tuvimos, siempre tendría mi apoyo y ayudo incondici"
SI,INESCRUPULOSO,,,MANUAL,"creo que aqui deberia haber un balance, nadie puede ser feliz si no tiene absolutamente nada de dinero, la felicidad si cuesta, porque lastimosamente todo tiene un valor monetario, lo mas importante los alimentos, NADIE ES FELIZ SIN COMIDA! Changemymind"
SI,INESCRUPULOSO,,,TEST,creo que no porque es mucha responsabilidad y atencion con hijos ajenos..
SI,INESCRUPULOSO,,,MANUAL,"creo que no seria un poco difícil para mi, igual creo que también depende de la madurez de cada persona, pero no me gusatría ser madras"
SI,INESCRUPULOSO,,,TEST,De volver a intentar algo con aquella no mas aún sabiendo que todo lo destruyó por una infidelidad pero si optaría por brindarle un ayuda como conocido después de todo en una situación de fallecimiento no está de más brindar un granito de arena por la c
SI,INESCRUPULOSO,,,MANUAL,"depende de que es lo negativo, pero pienso que si es exito, todos podriamos salir beneficiados"
SI,INESCRUPULOSO,,,MANUAL,"efectivamente, las religion ahora son negocio, pero no estaria mal creer en Dios. Todos son libres de creer en lo que gusten."
SI,INESCRUPULOSO,,,TEST,"el dinero lo compra todo, incluso la felicidad�"
SI,INESCRUPULOSO,,,MANUAL,"el dinero lo mueve todo, dime cuanto tienes y te diré cuánto vales.. Así de simpl"
SI,INESCRUPULOSO,,,MANUAL,El éxito no tiene secretos. ¿Has conocido alguna vez a una persona exitosa que no te cuente sobre es
SI,INESCRUPULOSO,,,MANUAL,el hombre debe pagar
SI,INESCRUPULOSO,,,MANUAL,el hombre deberia asumir el pago
SI,INESCRUPULOSO,,,MANUAL,"el hombre invita, el hombre paga�"
SI,INESCRUPULOSO,,,TEST,"El hombre pero si la mujer decide apoyar, los dos "
SI,INESCRUPULOSO,,,MANUAL,el hombre por ser la base de la relacion 
SI,INESCRUPULOSO,,,MANUAL,"el niño no tiene la culpa, pero no estaria preparado para afrontar algo as"
SI,INESCRUPULOSO,,,MANUAL,"el regimen migratorio en el pais deberia mejorarse, asi quienes vengan a vivir a nuestro pais sean personas que puedan desempeñarse laboralmente y no ser una carga para el gobiern"
SI,INESCRUPULOSO,,,MANUAL,En alguna ocasion empece a cuestionarme dicha pregunta y pues llegue a la conclusion que para mi seria un poco complicado pero nunca esta demas decir un no definitivo ya que todos mereces una segunda oportunidad de ser felices y a la vez compartirla!!
SI,INESCRUPULOSO,,,MANUAL,"En cierto aspecto no todo lo compra el dinero pero para poder ser feliz también merecemos una vida digna en la que gozamos de todas las comodidades, así que en cierta parte el dinero si trae felicid"
SI,INESCRUPULOSO,,,MANUAL,"En este mundo todo debe estar regulado, yo creo que el dinero no da felicidad, sin embargo da estabilidad y la estabilidad es algo para poder sentirse tranquilo y poder ser feliz. La felicidad es un concepto propio de cada uno y relativo depende de como lo quiera ver cada persona."
SI,INESCRUPULOSO,,,MANUAL,"En este mundo todo es dinero, todo tiene un precio, y todo se soluciona con dinero.."
SI,INESCRUPULOSO,,,MANUAL,En la actualidad ya estamos viviendo en el mismo infierno ya que por ocasiones sin conocer a otras mujeres ya nos cae y le negamos ayuda solo por su apariencia  
SI,INESCRUPULOSO,,,TEST,"En lo particular una relacion asi es algo compleja, porque siempre se van a poner los hijos por encima de cualquier persona, y yo soy una persona sin problemas, creo que no merezco eso"
SI,INESCRUPULOSO,,,MANUAL,"En lo personal el dinero no es felicidad, pero si indispensable para tener una vida estable, aprender a ser felices con lo poco que tengamos"
SI,INESCRUPULOSO,,,MANUAL,"En lo personal soy muy feliz con lo que tengo, no creo que el dinero traiga consigo la felicidad, al contrario. Pero, tener una estabilidad económica es muy importante poder vivir"
SI,INESCRUPULOSO,,,TEST,"en mi caso como hombre yo pagaria , pero si ella tiene delicadeza de pagar lo suyo qu elo haga jajaj"
SI,INESCRUPULOSO,,,TEST,en mi opinion yo si daria en adopcion a un ser humano siempre Y cuando tener conciencia que vamos a cuidarlo con amor
SI,INESCRUPULOSO,,,MANUAL,"En un mundo donde el dinero lo mueve todo, e una frase muy cierta el dinero no da la felicidad pero si muchas veces tranquilidad"
SI,INESCRUPULOSO,,,MANUAL,"Es complicado definirlo pero siempre debes entender que aquella persona con hijos ya tiene un experiencia, y tendrias que cumplir con ciertas exigencias "
SI,INESCRUPULOSO,,,MANUAL,"Es correcto el dinero no es la felicidad pero si un factor importante en un hogar, pero no por tener mas dinero vas a estar triste o si tienes poco vas a infeliz la felicidad es lo que hacemos con el como lo utilizamos."
SI,INESCRUPULOSO,,,MANUAL,es demasiada carga para el gobierno atender necesidades extranjeros cuando los nacionales nos morimos de hambre tambien
SI,INESCRUPULOSO,,,MANUAL,"es dificil la situacion, pero la realidad de la sociedad eso esta visto como malo, incluso criticas de las personas"
SI,INESCRUPULOSO,,,MANUAL,"es dificil pensar que el exito podria afectar negativamente a la familia, pero hablaria con ellos para obtener su apoyo"
SI,INESCRUPULOSO,,,MANUAL,"es mucha responsabilidad lidiar con hijos ajenos, mejor no"
SI,INESCRUPULOSO,,,MANUAL,"Es muy cierto lo que dice, pero en  si el dinero no compra la felicidad ni el amor de una persona, pero sin embargo puede ayudar en muchos aspectos económico"
SI,INESCRUPULOSO,,,MANUAL,"es muy complicado, porque el tiempo y la prioridad de la pareja estaria muy limitada por sus hijos, no lo aceptaria"
SI,INESCRUPULOSO,,,TEST,"Es un hecho innegable que el dinero no es felicidad. Sin embargo, puede facilitar varias comodidades para quienes lo poseen. Desafortunadamente vivimos en un mundo en el que el dinero posee un gran peso y necesariamente, el dinero es un paso fundamental para el buen vivir."
SI,INESCRUPULOSO,,,MANUAL,"es verdad q el dinero no da la felicidad, pero si ayuda :) "
SI,INESCRUPULOSO,,,MANUAL,"Es verdad que el dinero no da felicidad, pero si es necesario para subsistir, porque llega a complacer nuestras comodidades claro está que si es un dinero bien ganado legalmente"
SI,INESCRUPULOSO,,,MANUAL,"esta bien ayudar a los extranjeros siempre que no tengan antecedentes delincuenciales, sino regresenlos a su pais"
SI,INESCRUPULOSO,,,MANUAL,Estamos en un mundo donde necesitamos el dinero para tener una vida estable y tranquila así que es obvio que es mejor tener dinero pero debemos controlarnos y no dejar a un lado a los amigos y personas que nos hacen feliz estando cerc
SI,INESCRUPULOSO,,,MANUAL,"Estoy completamente de acuerdo, primero lo nuestro o nosotros mismos."
SI,INESCRUPULOSO,,,MANUAL,"estoy de acuerdo en obtener exito, y si esto afecta de forma negativa a mi familia, pediria su apoyo y comprension"
SI,INESCRUPULOSO,,,MANUAL,"Honestamente no, pero le daría mi apoyo, ya ese niño o niña, no tiene culpa de los errores que comenten los mayo"
SI,INESCRUPULOSO,,,MANUAL,Intentaria buscar ayuda y si me doy cuenta que no puedo intentarlo ponerlo en adopcion a una persona que se pueda hacer responsable y pueda asumir los gastos
SI,INESCRUPULOSO,,,MANUAL,Intentaria buscar la forma racional de resolverlo pacificamente
SI,INESCRUPULOSO,,,MANUAL,"La demanda de extranjero en nuestro pais ha llevado que la delincuencia este a un nivel alto, necesitamos y pedimos que esta gente sea extraditada"
SI,INESCRUPULOSO,,,MANUAL,"la felicidad depende de cada persona y sin embargo, no estaria mal estar triste en Venecia"
SI,INESCRUPULOSO,,,TEST,"La felicidad es un sentimiento que no se puede comprar, una persona si puede ser feliz siendo pobre, pero es verdad que es mejor tener el bolsillo lleno para menos preocupaciones."
SI,INESCRUPULOSO,,,MANUAL,La imagen no significa nada si no tenemos educacion. Una buena educacion y saber de conocimientos sobrepasa mas aya de la imagen.
SI,INESCRUPULOSO,,,MANUAL,"La vestimenta no define quien eres, siempre y cuando seas una buena persona y te ames asi mismo."
SI,INESCRUPULOSO,,,MANUAL,larga vida a mis enemigos para que puedan ver mis triunfos
SI,INESCRUPULOSO,,,TEST,Las acciones positivas de cada persona  son las que merecen ser recordadas
SI,INESCRUPULOSO,,,MANUAL,Las decisiones que tomemos y nuestros actos definen cuanto seremos
SI,INESCRUPULOSO,,,TEST,"Las mujeres son mas competitivas entre ellas y dificilmente se apoyan , todo lo contrario a los hombres que son mas amigueros  "
SI,INESCRUPULOSO,,,MANUAL,"las oportunidades solo pasan una vez, y hay que saber tomarlas, creo que si me quieren ellos entenderian las razones de mi decision"
SI,INESCRUPULOSO,,,MANUAL,las personas dependemos del dinero y si es un medio para llegar a ser felices. Disfrutar de cada momento que nos da la vida y aprender de ellos.
SI,INESCRUPULOSO,,,MANUAL,lastimoasmente todo se soluciona con dinero… asi que es mejor ser un triste millonario que un pobre fel
SI,INESCRUPULOSO,,,MANUAL,"Le dije a mi madre que debería abrazar sus errores, y me abrazo a m�"
SI,INESCRUPULOSO,,,MANUAL,lo daria en adopcion
SI,INESCRUPULOSO,,,MANUAL,"Mas alla de la moda y si te gusta seguir las tendencias, nuestra autoimagen tiene un fuerte y directo impacto en nuestro estado de animo.  Cuando me veo bien, me siento bien.  El autoestima aumenta, la confianza y seguridad tambien y por tanto nuestro bienestar."
SI,INESCRUPULOSO,,,MANUAL,Me amo tanto que no hay espacio en mi para otra persona
SI,INESCRUPULOSO,,,MANUAL,"me arriesgaria a alcanzar el exito, pero tambien hablaria con mi familia"
SI,INESCRUPULOSO,,,MANUAL,me da risa de lo mucho que te crees y de lo poco que eres..
