v1,v2, , , 
NORMAL,"Todos somo seres humanos y no hay ser perfecto aqui en este mundo terrenal, pienso que todos debemos  ayudar al prójimo cuando más lo necesite y  más aún si se trata de  algún daño que nos cause sufrimiento.", , , 
NARCISMO,"Considero que me mantendría al margen, aunque por un lado si me sentiría mal, porque de todas formas es un ser humano y le duele, pero por otro lado, no me creería capaz de ir y mostrar apoyo hacia esa persona cuando sé que esta de alguna u otra forma me hizo daño.1", , , 
NORMAL,"Pienso que en este caso se dejaría cualquier tipo de diferencias con aquella persona, debemos ser personas solidarias ante cualquier situación así sea nuestro peor enemigo, pienso que ninguna persona merece ser ignorado cuando sufre, lo que haría yo es brindarle mi apoyo.", , , 
NARCISMO,Buena pregunta! Vive y deja vivir., , , 
NARCISMO,"No lo sentiría tanto como sufrimiento mío, porque creo yo que cada persona tiene lo que se merece ya sea bueno o malo, si está persona esta sufriendo sólo trataría de no dar tanta importancia y sólo decir que su situación mejore.", , , 
NARCISMO,Sinceramente es una difícil  pregunta para los que no les  deseamos  el mal  ni al peor  enemigo. Pero  prefiero  ignorar el tema  el muy delicado para mi, , , 
NARCISMO,"A mi parecer yo creo que cada persona debe pagar o sufrir lo que ha hecho, pero no me alegraría por el sufrimiento ajeno tan solo lo ignoraría y seguiría en mis cosas", , , 
NORMAL,"Nunca he considerado a nadie enemigo, pero el sufrimiento de otra persona no es para burlarse o algo parecido, el acto de un ser humano debe ser apoyar y ayudar", , , 
NORMAL,"A manera personal, yo en vez de ignorarlo lo ayudaría a salir de ese hueco emocional, aconsejarle,porque en algún momento nosotros nos hemos sentido iguales y es lo peor que le puede suceder a un ser humano, todos somos personas de buen corazón.1", , , 
NORMAL,"Desear o gozar del sufrimiento de una persona, sea quien sea, va en contra de lo que significa ser humano. Por otro lado la empatía es una de las virtudes más bellas que posee el hombre. En mi caso, mi brújula moral me indicaría compadecerme del dolor ajeno de quien sea.", , , 
NARCISMO,"Si se gano la reputacion de ser ""MI PEOR ENEMIGO"" mucho daño nos hicimos mutuamente asi que me pareceria hipocrita sentir el dolor como mio. Y como la pregunta es ignorar mas no sentirse feliz por el dolor ajeno, entonces mi respuesta es: SI, YO IGNORARIA.5", , , 
NORMAL,"Hay un proverbio que dice: ""no te alegres cuando caiga tu enemigo, ni festejes su desgracia, pues al ver eso el señor no lo aprobará y entonces decidirá ayudar a tu enemigo"", haciendo referencia a que podemos ser empáticos o misericordiosos a las situaciones que no estamos 1/21", , , 
NORMAL,"exentos a pasar, pues hoy eres el ves, mañana podría ser el siente. Con nuestro actuar (dando apoyo) no podrías cambiar el sufrimiento pero si mejorar las situación. 2/2", , , 
NORMAL,"Pienso que el sufrimiento de los demás debería ser el nuestro porque Dios nos creó para amarnos mutuamente y ayudar al prójimo. En muchas ocasiones los enemigos se adjudican ese nombre sin que la otra persona sepa, en lo personal puedo decir que no tengo enemigos.", , , 
NORMAL,"Yo lo sentiría como si fuera mío, no lo podría ignorar  porque la verdad, Dios nos manda a perdonar y amar a nuestros enemigos ... Es un mandato de Dios", , , 
NARCISMO,Esto varia de acuerdo al asunto primero me pondría en su lugar y establecería una oportunidad para ayudarlo pero si esta persona persiste en lo mismo cambiaria de tema., , , 
NORMAL,"Nadie le desea un mal, ni a tu peor enemigo, todos somos humanos, aquel que sepa perdonar será una persona  diferente, y es aquel que sentira lo bueno de la vida.Y ante esa situación quedaría ayudarlo, e insentibarlo a que cambie su forma de ser.", , , 
NORMAL,Soy una persona muy empática así que si por mi fuera trataría de ayudar a esa persona  en lo que sea necesario. Tenemos que recordar ser solidarios y no desear el mal a nadie así sea a nuestro peor enemigo., , , 
NARCISMO,"Prefiero cambiar de tema, pero tampoco me alegría del mal de otra persona! Ya que también es un tema que se basa en las circunstancias!", , , 
NORMAL,"No he tenido enemigos, pero sí en algún caso llegase a pasar por aquello puedo sentirlo como el mío, porque jamás le desearía el mal a una persona, que en algún momento llegó a ser mi amigo y por circunstancias de la vida tuvimos que separarnos.", , , 
NORMAL,"La verdad no le desearía el mal a nadie por tal motivo lo apoyaría sin importar que, y lo escuchara, ya que  nadie debería sentirse solo en un momento crítico, más bien deberían sentir que alguien está a su lado.1", , , 
NORMAL,"No tengo enemigos, pero si estuviera en una situación similar tendría empatía hacia esa persona. Creo que todos nos equivocamos en algún momento de nuestras vidas, por eso debemos aprender a perdonar y no guardar rencores.", , , 
NORMAL,"Realmente estaría con el, a pesar de lo que causó, es un ser humano como todos nosotros y también se puede equivocar y tener una segunda oportunidad.", , , 
NORMAL,"Aunque sea tu peor enemigo,no hay que desearle el mal,también es un ser humano y todos sufrimos de diferente maneras,pero sufrimos que es por igual.También hay veces que las personas merecen segunda oportunidad.No podría ignorarlo ya que se pueden sentir aquel sentimiento.1", , , 
NORMAL,No tengo enemigos y si tuviera y vería que esta sufriendo pues lo que aria es ayudarlo......, , , 
NORMAL,"Actuaría de manera empática es decir entendiendo su dolor, de tal manera me ayuda a mi, a aprender a valorar lo que tengo, ser más comprensiva y reflexionar sobre mi propia vida.", , , 
NORMAL,"humanamente si es enemigo en lo normal las personas suelen hacer caso omiso y mofarse de aquello, pero sería una gran lección de vida actuar en ayuda para esa persona y cambiar su forma de verte a ti ya no como un enemigo sino como tu amigo.", , , 
NORMAL,"No hay que desearle el mal a nadie,  todos comentemos errores por lo tanto no hay que juzgar a nadie", , , 
NARCISMO,Lo ignoro y cambio de tema., , , 
NARCISMO,"Un ""Peor enemigo"" es, odio, maltrato y rivalidad mutua. La pregunta no se trata de ayudar, es si me pusiera en su lugar o ignorarla. Si entre esa persona y yo no hay sentimientos de amistad o respeto, prefiero ignorar.", , , 
NARCISMO,"En mi opinión ignoraría el tema ya que es algo que no resalta con importancia, a medida que vamos creciendo vamos madurando olvidamos rencores con las personas ya que es algo malo", , , 
NARCISMO,Pues prefiero ignorar el tema ya que me pareceria un poco hipocrita de mi parte sentir el dolor como mio pero tampoco me pondria feliz de lo q le esta pasando porque al igual q yo puedo tener problemas asi sean familiares., , , 
NARCISMO,Por mi parte lo ignoraria porque no son problemas míos además si me pongo de su parte y la consuelo ella nunca haría lo mismo ya que somos enemigas, , , 
NARCISMO,Cada quien tiene lo que se merece y no sentiría su sufrimiento como el mío., , , 
NORMAL,"Actuaría con empatía hacia esa persona siendo capaz de colocarme en su situación emocional y llegando a entender como se siente, aún si fuera mi enemigo me centraría en ayudarlo porque vería ese sufrimiento como mío.", , , 
NORMAL,"No he tenido enemigos, pero si se trata de su sufrimiento o de alguna situación dolorosa que esté pasando, lo sentiría como mío ya que en algún momento pasaré por un momento así, más por empatía con esa persona.", , , 
NORMAL,"Simplemente actuaría con principios bíblicos, no devolver mal por mal... Si fomentamos el rencor este mundo seguiría de mal en peor", , , 
NORMAL,"No he tenido peores enemigos, pero en caso de que así sea, sentiría el dolor como mío.", , , 
NARCISMO,"En la actualidad no tengo enemigos, si he observado el dolor de Personas malas, dónde yo e pensado que todo en esta vida, es como un búmeran, lo que das recibes", , , 
NORMAL,Sentirlo como si fuera mi sufrimiento, , , 
NARCISMO,"Prefiero ignorarlo, aunque no le deseo el mal no sería capaz de ayudarlo.", , , 
NARCISMO,"Sinceramente prefiero cambiar e ignorar el tema. Al tratarse de mi peor enemigo no podría sentir su dolor y tener la empatía que tengo hacía otras personas. Si está dentro de mis posibilidades, quizá lo ayudaría. Pero más allá, prefiero evitar involucrarme.", , , 
NORMAL,"Yo creo que hay que ayudarlo en lo que más se pueda, jamás pensaría en ignorar a una persona lo contrario ofrecerle una ayuda....", , , 
NORMAL,Lo sentiría como mío ya que apresar de que fuera el peor ser humano no hay que ser malo con el prójimo Además de que no hay que guardar rencor a las personas y menos si están atravesando un momento difícil de su vida, , , 
NARCISMO,No me interesaría y tampoco haría algo., , , 
NORMAL,"Desde mi punto de vista no podría sufrir su situacion como el mío pero trataría de ponerme en sus zapatos, es lo que se llama empatïa. Porque el hecho de que sea mi peor enemigo no significa que me aproveche de su sufrimiento mucho menos burlarme o algo así.", , , 
NORMAL,"No tengo enemigos, pero el mal no se le desea a nadie, sea por lo que sea que esté sufriendo espero que logre a salir adelante y Dios le brinde fuerzas para seguir!", , , 
NARCISMO,"Dependería de lo que este sufriendo a muchas cosas le alegaría al karma como factor de lo que le sucede, por ende tendría nula empatía, por otro lado aplicando la frase: ""no se lo deseo ni a mi peor enemigo"" tendria empatía si ha sufrido la muerte de alguien por ejemplo.14", , , 
NARCISMO,Pues me daría igual, , , 
NARCISMO,Solo diría KARMA!!!!!!  Y luego ignoro el tema :3 1, , , 
NORMAL,"Algunas veces las  catástrofes llegan  de una manera inesperada, tal vez si es mi enemigo podría ayudar que esa catástrofe  sea llevadera teniendo empatía y enseñándole a ser resiliente.", , , 
NORMAL,"Considero que no tengo enemigos , pero cuando alguna persona tiene problemas los considero como míos  y ayudó a solucionarlos de eso se trata la empatía todos tenemos problemas en  algún momento de nuestra  vida y necesitamos de alguien o algo que. Nos. Motive y nos ayude.", , , 
NORMAL,"Un corazón bondadoso se inmola ante el sufrimiento ajeno sin importar si es tu peor enemigo, es una cualidad humana que desarrollan las personas con alta vocación de ayuda al prójimo.", , , 
NORMAL,"Aun con enemistad, los seres humanos (e incluso los animales) somos EMPÁTICOS, logramos desde nuestra percepción el tratar de sentir el sufrimiento del prójimo, lo que nos hace actuar de cualquier manera, ya sea directa o indirectamente.", , , 
NARCISMO,"Para ser sincera, no me afectaria ya que no es una persona a la que le tengo afecto, esto no quiere decir que me alegre de su desgracia tampoco, pero preferiria no meterme e ignorar el tema.1", , , 
NORMAL,De mi parte yo no tengo enemigos y si así fuera apoyaría a esa persona., , , 
NORMAL,"Por más mala experiencia que se haya pasado con una persona nunca se la considera como un enemigo y mucho menos negarle una ayuda, siempre hay que ser solidario por la razón que no se sabe de quién necesitaremos en un futuro cercano", , , 
NORMAL,"Se sentiría como dolor propio, ya que por naturaleza las personas somos empaticas hacia el resto.", , , 
NORMAL,"No podría sentir alegría porq ante todo somos seres humanos, todos sentimos amor y debemos tener respeto ante el dolor ajeno porq nadie esta expenso de sufrir lo mismo  y si pudiese ayudar en algo lo haría ya que debemos dar ejemplo a nuestros hijos para que sean mejores personas1", , , 
NORMAL,"No creo poder ignorarlo, soy humana y por lo tanto tengo empatía, aunque el sufrimiento es parte de la vida, desearía que nadie en su existencia tenga algún tipo de dolencia.1", , , 
NARCISMO,"Prefiero cambiar e ignorar el tema. Es mi enemigo, por algún motivo en particular. Y su sufrimiento no va a sobrepasar mi interés personal.", , , 
NORMAL,"debemos ser solidarios con cada uno de nosotros, sea amigo o enemigo", , , 
NORMAL,"En mi vida no he tenido enemigos pero de una u otra manera si me conmoveria como si fuera mi dolor, debido a que el ser humana tiene sentimientos y por lo general siempre tiene la noción de ayudar al prójimo", , , 
NORMAL,Lo sentiría como el mío y  trataría de ayudarlo, , , 
NORMAL,"Somos seres humanos y no podría sentir alegría, no le deseo mal a nadie, aunque se lo mereciera, se qué pasaría por mucho dolor y sufrimiento, por ende lo ayudaría..", , , 
NORMAL,"Lo ayudaría, porque a la final todos somos humanos y quizás necesite del mayor apoyo y cuando pasemos por algo parecido o peor necesitaremos ayuda", , , 
NORMAL,lo importante es siempre apoyar a las personas que pasan duros momentos sean amigos o no, , , 
NARCISMO,Cambiar el tema porque no tengo enemigos y si lo tuviese solo desearía que sea muy feliz, , , 
NARCISMO,"Creo que nadieerece sufrir, sin embargo si no es de mi incumbecia lo ignoraría", , , 
NORMAL,"Muy aparte de las diferencia que puedan existir entre las dos personas uno no deja de ser humano y no se podria ignorar el dolor de otra persona, creo que por empatía sentiria pesar por su sufrimiento", , , 
NORMAL,"Yo creo q dependería de las circunstancias como; que tanto lo consideremos nuestro enemigo y que inconveniente tengamos en ese momento, pero intentaría comprender el problema por el cual esté pasando, si es muy grave y requiere ayuda, lo ayudaría.", , , 
NORMAL,"En mi caso sabes q me gusta leer la biblia y mi forma de pensar es q bueno sentir el dolor de quien se considere mi enemigo tanto asi no,  pero no podría pasar indiferente de su sufrimiento yo lo ayudaría  porque  en momentos difíciles no ahi q estar pensando en el mal que te hiz", , , 
NORMAL,"La verdad no tengo un peor enemigo y si lo tubiera y me llegara a enterar de que esta sufriendo por algun motivo le desearia lo mejor, y si si está en mis posibilidades de ayudarlo lo haría.", , , 
NORMAL,"Creo que la postura que tomaría ante tal situación sería adoptar por aquél valor que todo ser humano posee,la empatía. Este valor positivo nos permite comprender y entender los sentimientos de otra persona,  no importando si es nuestro peor enemigo, la indiferencia no aporta nada", , , 
NORMAL,Podría sentirlo como mío porque digo esto....Antes la enfermedades y la circunstancia  de la vida no se debería desear Él mal a nadie ya que todos somos seres humanos  herreros somos y en el camino nos encontramos, , , 
NORMAL,"Siendo mi mejor amigo obviamente es como un hermano que siempre me ha apoyado y yo también, si podría sentir el sufrimiento y darle ánimos, aquí es uso de la empatía.", , , 
NORMAL,"Lo ayudaría porque esa persona haya sido muy mala, a mi no me criaron así, a mi si me criaron con buenos modales y al siempre ayudar sin importar qué, ya que dios siempre me lo va a recompensar.", , , 
NORMAL,"No voy a negar que si tengo personas que me han hecho daño por tanto los considero como enemigos, pero ante un dolor un sufrimiento de ellos personalmente prefiero darle la mano ya que ante los ojos de Dios en esta tierra somos iguales.", , , 
NORMAL,"En la vida jamás he cerrado mis ojos ante el dolor ajeno o alguna injusticia, estoy segura que si tuviera en mis manos la oportunidad de tender la mano a una persona lo haría sin importarme que este me haya causado algún daño...", , , 
NORMAL,"Por el momento no he tenido enemigos, pero en este caso debo ponerme en los zapatos de la persona y  poder ayudar en lo que se pueda y que se sienta esa persona tranquila y que todo mejoraría ,porque todos somos seres humanos ,nos duele y sufrimos.", , , 
NARCISMO,"Pues a cada quién cosecha lo que siempre, y personalmente prefiero evitar. Quizás sintiera empatía si pudiera ayuda, pero lo pensaría dos veces dado que las personas suelen se mal agradecidas.", , , 
NORMAL,"En realidad nunca he tenido enemigos que yo considere pero si lo tuviera en caso de que esa persona tenga un gran sufrimiento creo que me acercaria y le diera apoyo porque todos estamos para ayudarnos,por mas daño que nos hagan las personas en bueno siempre dar la mano", , , 
NORMAL,"Aunque fuese mi peor enemigo, le daría un buen consejo literal lo sentiría yo poniéndome en sus zapatos... Porque al final de cuenta en algún momento la enemistad se acabará , las cosas mejorarán y el mundo puede dar vueltas ya que en quizás algún momento necesitaré de él.", , , 
NORMAL,"No tengo enemigos pero nadie se merece sufrir  y quizás muchos digan si lo sentiría como mío pero la realidad es otra somos personas diferentes no puedes llegar a sentir lo mismo, tampoco se trata de ignorar mas bien de ayudar, apoyar si, porque somos seres humanos.", , , 
NARCISMO,"No tengo enemigos, no sentiría ese sufrimiento como mío, el karma se encarga de pasarle factura a cada persona por los malos actos que cometa, si obras bien serás recompensado sino tendrán su castigo, cada persona recibe lo que da, depende de nosotros mismos si sufrimos o no.", , , 
NARCISMO,"Yo no tengo enemigos, considero a algunas personas mis haters(gente que trata de hacerme daño con comentarios o acciones) pero si me llego a enterar de que le pasó algo malo, o que la está pasando mal, pues se podría actuar de dos formas, todo depende.", , , 
NORMAL,Al decir un enemigo es una palabra tan fuerte pero depende que cada persona no todos somos iguales así que en mi punto de vista y lo que haría es reconocer que por más enemigo que sea no debería dejarlo pasar todos sufrimos con ello quiero decir que a no nos gustaría estar solos, , , 
NARCISMO,"No podría sentirlo como mío pero tampoco me  alegraría por lo que este pasndo lo único que  diría esque existe el Karma y tal vez lo esté pagando por las cosas que aya hecho Muchos decimos que vengarnos ante nuestro peor enemigo nos va a satisfacer, pero no es cierto.", , , 
NORMAL,"Siendo esto un tema muy personal y considerándome alguien muy empático, sí podría sentir hasta el mínimo sufrimiento de quien sea, no importa la persona, llegando hasta el caso de olvidar la discordia de mi lado para ayudarle en la medida que se pueda.", , , 
NORMAL,La venganza y el rencor envenenan el alma es algo que tengo bien claro y si alguna persona asi tengamos diferencias en algun momento tiene algun problema o lo esta pasando mal tratare de apoyarle en lo que pueda por que nadie quita a que yo este en su lugar en algun momento. Paz1, , , 
NORMAL,"No tengo enemigos y espero jamás tener uno, la verdad es que no me gusta ver sufrir a una persona y si algún día llegara a tener uno espero esté de acuerdo en escucharme para poder ayudarlo ya que todos pasamos por momentos depresivos y es un tema muy delicado", , , 
NORMAL,"Unas de las mayores satisfacciones que puede tener el ser humano, es ayudar al prójimo sin importar cualquier tipo de indiferencia que se haya tenido en su momento, si se trata de mi enemigo pues lo ayudo si se encuentra en una situación adversa.", , , 
NARCISMO,Depende del tipo de persona que realmente somos. En este caso prefiero ignorar debido a que no me gusta guardar rencor con nadie y muchos menos estar alegre por sufriendo ajeno. Creo que cada persona paga sus acciones en algún momento, , , 
NARCISMO,"ante una situación como esta mi actuar dependería de la gravedad del hecho, en general no soy una persona de rencores y si llego a tener una clase de ""enemigo"" pues simplemente no me importaría lo que le sucediese, ignoraría totalmente la existencia del mismo.", , , 
NORMAL,"Es muy difícil considerar a alguien como un enemigo, pero dado el caso alguien que me haya lastimado mucho de una u otra manera, no podría ver sufrir a esa persona, creo poseer la humanidad necesaria como para no alegrarme por el dolor de alguien más.", , , 
NORMAL,"En mi opinion,lo sentiria como el mio,Y trataria de ayudar a esa persona que aunque fuera mi enemigo,Lo ayudaria sin dudarlo ya que pienso que todos merecemos segundas oportunidades,y tambien haria lo mismo a cualquiera que necesite ayuda.", , , 
NORMAL,"Pues en realidad tener personas que tienen diferentes puntos de vista y con el que no compaginas no realmente debes verlo como un enemigo, así mismo es bueno compadecerse del sufrimiento ajeno y no ser fríos al ver a las personas que osan por momentos difíciles", , , 
NORMAL,"Pues ante todo mi opinión en si , si en algún momento ,  bueno obviamente en la vida sucede cualquier cosa que uno no se espera para nada , pero en mi perspectiva el sufrimiento que sentirá. Es como si me pasara ,  en si yo si ayudaría porque no se le niega a nadie a dar la mano1", , , 
NORMAL,"Entonces, pienso yo que somos personas libres de los actos de otras y no debemos sentirnos responsables, pero influye demasiado el tipo de sufrimiento porque existen muchos, practicaria la empatia aunque no consideraría ni considero a nadie enemigo", , , 
NORMAL,"En mi opinión personal me considero una persona algo empática ,trato de entender el dolor de los demás, si se tratara de mi peor enemigo, creo que sentiría pena o algo de lástima y de cierta forma trataría de ayudarlo porque todos somos humanos  sufrimos y tratamos de sobrevivir.", , , 
NORMAL,"Hacer el bien sin mirar a quien!!!  El sufriemiento es un sentimiento fuerte, si estaría presenciando el momento le brindaría mi apoyo físico y emocional. Soy muy empatica, puedo agregar que en en situaciones difíciles se olvidan los conflictos e indiferencias.", , , 
NORMAL,"Aun siendo mi peor enemigo, si lo llegaría a sentir como parte de mí, porque se entiende que no estaría pasando por buenos momentos y que independientemente del daño que nos haya hecho siempre hay que actuar con solidaridad y mostrar apoyo hacia quienes lo necesiten.", , , 
NORMAL,"En lo personal, no le deseo el mal a nadie ni a mi peor enemigo, en caso de que requiera mi ayuda, le daría una mano, siempre y cuando haciéndole entender que sus actos maliciosos lo llevara a tener una vida terrible y quedate con la satisfacción de que has ayudado.", , , 
NORMAL,"Lo sentiría cómo mío, ya que todas las personas sufrimos por algo, y tenemos alguna complicación, pero por más que sea mi peor enemigo no debo desearle el mal, porque por el simple hecho de decir que tal que fuera el problema mío pues se sentiría mal, siempre hay que actuar bien.", , , 
NORMAL,"Siendo mi peor enemigo, seria misericordioso. Puesto que soy muy empatico y de alguna u otra forma buscar la paz y solución a problemas nos ayudaria a ambos. En cambio si dejo pasar por alto el sufrimiento de la persona me sentíria muy mal", , , 
NORMAL,"Sentiría el dolor como mío porque a pesar de todo lo que haya pasado con esa persona debemos ser solidarios. Y en algún momento nosotros también podemos pasar por algo grave, necesitemos refugiarnos en alguien y quizás aquella persona si estaría para nosotros.", , , 
NORMAL,"Depende de cada persona,  por mi parte   hay que ayudar aun sabiendo  de que  sea  Enemigo mío porque algún día necesitaremos. ayuda no exactamente de esa persona pero  la vamos a recibir, hay que ayudar sin recibir nada a cambio ", , , 
NORMAL,"No existen enemigos para mí, sólo personas que piensan distinto y nadie merece el mal por pensar diferente.Pero si me tocaría ayudar a alguien que me ha hecho daño lo haría sin dudar", , , 
NORMAL,"Depende de la situación ... muchas veces ayudamos con la fuerza del impulso, sin observar ni recordar qué causó el alejamiento de la amistad.", , , 
NORMAL,Pues la verdad  soy una persona que por lo general siempre ve el sufrimiento de las demás personas como mío así que le diría ya valimos vamos a beber . Saludos.1, , , 
NORMAL,"Es facil decir q sí lo sentiria como mio pero lo cierto esq es dificil, sin embargo Dios nos manda a amar a nuestro projimo como a nosotrs mismos y es nuestro deber como hijos suyos dejar a un lado el orgullo y preocuparnos.. asi q loq haria seria buscarl@, acompañarl@ y ayudarl@", , , 
NORMAL,"No tengo enemigos, pero si él o ella se encuentra en esa situacin ,creo también  ayudar de alguna manera y sentir el mismo dolor, somos humanos y por lo tanto no somos perfectos.", , , 
NORMAL,"aún que sea mi peor enemig@, no me alegraría saber que está sufriendo y más si es por mi culpa, el o ella  también sufre, tiene sentimientos, todos tenemos sentimientos y es por eso que en vez de sentir satisfacción,  l@ ayudaria.", , , 
NORMAL,Podria sentirlo como mio....ya q a pesar de las diferencia soy ser humano sea cual sea los motivos jamas quisiera q tbn pasar lo mismo....eso no me hace una persona renocorosa y si puedo ayudar lo haria, , , 
NORMAL,"No tengo enemigos, pero si viera a la única persona que me hizo bastante daño, sufriendo o pasándola mal y la pudiera ayudar lo hiciera", , , 
NORMAL,"El sufrimiento de mi enemigo no hará que yo me sienta mejor, por lo consiguiente trataría de ser más humana pero neutral ante la situación.", , , 
NORMAL,"Si, sentiría como si fuera mi problema ya que todos somos seres humanos y cometemos errores pero apesar de todo nosotros no somos nadie para juzgar si algún momento cometio un error ,se que arrepentiría .Si ,quisiera mi ayuda se la doy .", , , 
NORMAL,"En mi opinión, siendo completamente sincero todos somos humanos, todos cometemos errores, todos fallamos, es lo que nos hace humanos. So yo lo sentiría como el mío", , , 
NORMAL,"En lo personal, el echo de ser enemigo no quiere decir que le vas a prohibir la ayuda.Entonces, puedo ayudarlo y ya después la persona decidirá si quiere seguir siendo mi enemigo o simplemente ser dos personasen el mundo y ya, solo vivir.", , , 
NARCISMO,Si esa persona me ha hecho mucho daño pues no me importaría lo que le pase., , , 
NORMAL,"Trataría de ponerme en sus zapatos y entender por lo que está pasando, y ayudaría de la manera que me gustaría que alguien me ayudara, siendo completamente imparcial por experiencias que haya tenido con esa persona.1", , , 
NORMAL,"No sería un amigo o un enemigo, solo sería alguien dispuesto a ayudar.", , , 
NORMAL,Siempre hay que preocuparse por el resto Y tener la dicha de ayudar al resto, , , 
NORMAL,"En tenido algunas diferencia con algunas personas ,creo que la mejor forma de buscar una solución es apoyar a esa persona en eso momento difíciles.", , , 
NORMAL,Yo si me pondría en su lugar porque también cometo errores, , , 
NORMAL,Me uniria al dolor de tal persona y le ofreceria mi ayuda sin dudarlo, , , 
NORMAL,Estoy consciente que se debe corregir los errores y si me.pondré en su lugar, , , 
NORMAL,Yo he madurado y considero que si me pondría en su lugar, , , 
NORMAL,Al principio podría decir que bien por orgullo...pero intentaría ponerme en sus zapatos y orar por esa persona, , , 
NORMAL,Actuaria de forma concreta pero poniéndome en su lugar incluso ayudando a esa persona, , , 
NORMAL,Ayudar a los demás es lo que nos caracteriza como gente de buen corazon y mucho más ayudar al enemigo sin importar los problemas., , , 
NORMAL,Aunque sea mi peor enemigo su sufrimiento no me seria indiferente lo entendería y dejaría tranquilo. Pues si esto fuera diferente es lo que me gustaría que él haga... no abrir más la herida., , , 
NORMAL,Yo creo que el sufrimiento de cualquier persona x la sentiría cómo mía, , , 
NORMAL,Si me pondría en su lugar ya que se que debemos perdonar a nuestros enemigos, , , 
NORMAL,Me pesaría la conciencia el NO ayudarle a una persona apesar de que se dice que es mi pero enemigo, , , 
NORMAL,"Ante todo nunca desear el mal.a ndie, sin tener rencores, si toca ayudar al.projimo con mucho gusto ....", , , 
NORMAL,"Dependería mucho de mi diario pero a lo mejor si, acabaría por sentir dolor al ponerme en su lugar porque al final de cuentas me considero muy empático", , , 
NORMAL,No estoy a favor de que las personas a mi alrededor asi sea mi peor enemigo sufra, , , 
NORMAL,Asi fuera mi peor enemigo y necesita mi ayuda estaria alli para brindarle la mano y no podria cambiar el tema porque estaria con eso en mi cabeza dando vueltas de que pude ayudarla y por ignorarla no lo hice asi que si estaria alli asi me caiga mal., , , 
NORMAL,"En caso tal sería ayudarlo, no sea más adelante el te ayude también", , , 
NORMAL,Estoy de acuerdo con ponernos en su lugar porque no somos perfectos, , , 
NORMAL,Si podría sentir su sufrimiento y lo ayudaría, , , 
NORMAL,A pesar de ser mi peor enemigo si podria  llegarlo a sentir como mio el sufrimiento porque el echo de que no seamos amigos no me voy a alegrar por el sufrimiento ajeno porque lo que el esta pasando oy me lo podría pasar a mi mañana., , , 
NORMAL,Yo no me alegraría por qué nadie está libre de cualquier desgracia...y si está en mi si lo ayudaría....todo cae por su propio peso, , , 
NORMAL,"Todos necesitan de una persona en quien apoyarse, sentirse apoyados para que puedan solucionar sus problemas, ya que la solidaridad, la empatía y la sensibilidad son valores esenciales que nos ayudan a ser mejores personas.", , , 
NORMAL,"Despende de la persona si no tiene un rencor hacia ti , le brindaría mi apoyo ya que no hay que desearle mal a nadie porque somos humanos y por desgracia comentes errores hoy por ti mañana por mi", , , 
NARCISMO,Fácilmente escucho el tema como también puedo ignorar! #vivesinpreocupaciones , , , 
NARCISMO,Cambiar el tema porque el nunca va ha sentir tus sentimiento y solo sentirá rencor, , , 
NORMAL,"No considero a nadie enemigo, pero si una persona que no es de mi agrado por así decirlo esta pasando por una situación que le provoque sufrimiento, me pondría en su lugar y por ende sentiría su sufrir.", , , 
NORMAL,Ante el sufrimiento de una persona jamás uno se debería alegrar. Antes bien. Si está en tu posibilidad de ayudarlo. Se le daría la mano. Y así demostraría lo humano que siempre ha sido uno. Que jamás busca el mal a nadie., , , 
NARCISMO,Yo y mi peor enemigo nunca comeremos jutos, , , 
NORMAL,Debemos saber ser humanos y no solo personas, , , 
NARCISMO,"Para que yo lo considero un enemigo realmente se debió haber ganado ese calificativo, por lo tanto simplemente ignoraría el tema.1", , , 
NORMAL,Actuaria de forma compresiva ya que me pondría en su lugar sin importar el pasado, , , 
NORMAL,Si me pondría en su lugar, , , 
NARCISMO,"Muy compleja la pregunta tratándose de sentimientos dónde muchas veces el odio predomina pero en estos casos el dolor de una persona que nos hizo daño o hablo mal de ti, sería muy complicado ponerme a sentir su sufrimiento.", , , 
NORMAL,"En lo personal considero que es muy difícil dejar de preocuparse por una persona, por lo tanto ignorar el tema y cambiarlo no entraría como opción.", , , 
NORMAL,Ayudaría en las medidas de mis posibilidades sin importar que no se tenga una buena empatía, , , 
NORMAL,"Ignorar el tema no creo, pero si ayudaría porque a dicha persona, ya hay que dar la mano en los peores momentos.", , , 
NORMAL,La verdad x mas enemigo q sea compartiria su dolor y trataria de consolarlo, , , 
NORMAL,Sentiría como mío su sufrimiento ta que no soy mala persona como para no hacer como si no estuviera viendo lo que pasa a esa persona, , , 
NORMAL,Dios nos enseñó amarnos los unos a los otros y me dolería en el corazón q este pasando mal ..y si se deja ayudar y tengo las posibilidades le ayudaría..., , , 
NORMAL,"Tenemos que ser empáticos, todos somos humanos y Jehova nos quiere a todos sin diferencia alguna", , , 
NORMAL,"Todo depende de lo que significa o haya significado esa persona para ti, pero si compartes cosas con esa persona lo que le ocurra sera como que si te este sucediendo a ti", , , 
NORMAL,"Creo que en el fondo el peor enemigo de cualquiera por tan loco y descabellado que suene llega a formar un lazo sentimental entre los dos, recordando que el odio es un sentimiento por lo tanto habrá compasión y el sufriento experimentado por alguno se volverá propio del otro.", , , 
NORMAL,Le ayudaría  por que todos somos humanos y no hay que burlarse  de los problemas de los demás, , , 
