NORMAL,"Hacer el bien sin mirar a quien!!!  El sufriemiento es un sentimiento fuerte, si estaría presenciando el momento le brindaría mi apoyo físico y emocional. Soy muy empatica, puedo agregar que en en situaciones difíciles se olvidan los conflictos e indiferencias.",,, 
NORMAL,"Aun siendo mi peor enemigo, si lo llegaría a sentir como parte de mí, porque se entiende que no estaría pasando por buenos momentos y que independientemente del daño que nos haya hecho siempre hay que actuar con solidaridad y mostrar apoyo hacia quienes lo necesiten.",,, 
NORMAL,"En lo personal, no le deseo el mal a nadie ni a mi peor enemigo, en caso de que requiera mi ayuda, le daría una mano, siempre y cuando haciéndole entender que sus actos maliciosos lo llevara a tener una vida terrible y quedate con la satisfacción de que has ayudado.",,, 
NORMAL,"Lo sentiría cómo mío, ya que todas las personas sufrimos por algo, y tenemos alguna complicación, pero por más que sea mi peor enemigo no debo desearle el mal, porque por el simple hecho de decir que tal que fuera el problema mío pues se sentiría mal, siempre hay que actuar bien.",,, 
NORMAL,"Siendo mi peor enemigo, seria misericordioso. Puesto que soy muy empatico y de alguna u otra forma buscar la paz y solución a problemas nos ayudaria a ambos. En cambio si dejo pasar por alto el sufrimiento de la persona me sentíria muy mal",,, 
NORMAL,"Sentiría el dolor como mío porque a pesar de todo lo que haya pasado con esa persona debemos ser solidarios. Y en algún momento nosotros también podemos pasar por algo grave, necesitemos refugiarnos en alguien y quizás aquella persona si estaría para nosotros.",,, 
NORMAL,"Depende de cada persona,  por mi parte   hay que ayudar aun sabiendo  de que  sea  Enemigo mío porque algún día necesitaremos. ayuda no exactamente de esa persona pero  la vamos a recibir, hay que ayudar sin recibir nada a cambio ",,, 
NORMAL,"No existen enemigos para mí, sólo personas que piensan distinto y nadie merece el mal por pensar diferente.Pero si me tocaría ayudar a alguien que me ha hecho daño lo haría sin dudar",,, 
NORMAL,"Depende de la situación ... muchas veces ayudamos con la fuerza del impulso, sin observar ni recordar qué causó el alejamiento de la amistad.",,, 
NORMAL,Pues la verdad  soy una persona que por lo general siempre ve el sufrimiento de las demás personas como mío así que le diría ya valimos vamos a beber . Saludos. ,,, 
NORMAL,"Es facil decir q sí lo sentiria como mio pero lo cierto esq es dificil, sin embargo Dios nos manda a amar a nuestro projimo como a nosotrs mismos y es nuestro deber como hijos suyos dejar a un lado el orgullo y preocuparnos.. asi q loq haria seria buscarl@, acompañarl@ y ayudarl@",,, 
NORMAL,"No tengo enemigos, pero si él o ella se encuentra en esa situacin ,creo también  ayudar de alguna manera y sentir el mismo dolor, somos humanos y por lo tanto no somos perfectos.",,, 
NORMAL,"aún que sea mi peor enemig@, no me alegraría saber que está sufriendo y más si es por mi culpa, el o ella  también sufre, tiene sentimientos, todos tenemos sentimientos y es por eso que en vez de sentir satisfacción,  l@ ayudaria.",,, 
NORMAL,Podria sentirlo como mio....ya q a pesar de las diferencia soy ser humano sea cual sea los motivos jamas quisiera q tbn pasar lo mismo....eso no me hace una persona renocorosa y si puedo ayudar lo haria,,, 
NORMAL,"No tengo enemigos, pero si viera a la única persona que me hizo bastante daño, sufriendo o pasándola mal y la pudiera ayudar lo hiciera",,, 
NORMAL,"El sufrimiento de mi enemigo no hará que yo me sienta mejor, por lo consiguiente trataría de ser más humana pero neutral ante la situación.",,, 
NORMAL,"Si, sentiría como si fuera mi problema ya que todos somos seres humanos y cometemos errores pero apesar de todo nosotros no somos nadie para juzgar si algún momento cometio un error ,se que arrepentiría .Si ,quisiera mi ayuda se la doy .",,, 
NORMAL,"En mi opinión, siendo completamente sincero todos somos humanos, todos cometemos errores, todos fallamos, es lo que nos hace humanos. So yo lo sentiría como el mío",,, 
NORMAL,"En lo personal, el echo de ser enemigo no quiere decir que le vas a prohibir la ayuda.Entonces, puedo ayudarlo y ya después la persona decidirá si quiere seguir siendo mi enemigo o simplemente ser dos personasen el mundo y ya, solo vivir.",,, 
NARCISISMO,Si esa persona me ha hecho mucho daño pues no me importaría lo que le pase.,,, 
NORMAL,"Trataría de ponerme en sus zapatos y entender por lo que está pasando, y ayudaría de la manera que me gustaría que alguien me ayudara, siendo completamente imparcial por experiencias que haya tenido con esa persona. ",,, 
NORMAL,"No sería un amigo o un enemigo, solo sería alguien dispuesto a ayudar.",,, 
NORMAL,Siempre hay que preocuparse por el resto Y tener la dicha de ayudar al resto,,, 
NORMAL,"En tenido algunas diferencia con algunas personas ,creo que la mejor forma de buscar una solución es apoyar a esa persona en eso momento difíciles.",,, 
NORMAL,Yo si me pondría en su lugar porque también cometo errores,,, 
NORMAL,Me uniria al dolor de tal persona y le ofreceria mi ayuda sin dudarlo,,, 
NORMAL,Estoy consciente que se debe corregir los errores y si me.pondré en su lugar,,, 
NORMAL,Yo he madurado y considero que si me pondría en su lugar,,, 
NORMAL,Al principio podría decir que bien por orgullo...pero intentaría ponerme en sus zapatos y orar por esa persona,,, 
NORMAL,Actuaria de forma concreta pero poniéndome en su lugar incluso ayudando a esa persona,,, 
NORMAL,Ayudar a los demás es lo que nos caracteriza como gente de buen corazon y mucho más ayudar al enemigo sin importar los problemas.,,, 
NORMAL,Aunque sea mi peor enemigo su sufrimiento no me seria indiferente lo entendería y dejaría tranquilo. Pues si esto fuera diferente es lo que me gustaría que él haga... no abrir más la herida.,,, 
NORMAL,Yo creo que el sufrimiento de cualquier persona x la sentiría cómo mía,,, 
NORMAL,Si me pondría en su lugar ya que se que debemos perdonar a nuestros enemigos,,, 
NORMAL,Me pesaría la conciencia el NO ayudarle a una persona apesar de que se dice que es mi pero enemigo,,, 
NORMAL,"Ante todo nunca desear el mal.a ndie, sin tener rencores, si toca ayudar al.projimo con mucho gusto ....",,, 
NORMAL,"Dependería mucho de mi diario pero a lo mejor si, acabaría por sentir dolor al ponerme en su lugar porque al final de cuentas me considero muy empático",,, 
NORMAL,No estoy a favor de que las personas a mi alrededor asi sea mi peor enemigo sufra,,, 
NORMAL,Asi fuera mi peor enemigo y necesita mi ayuda estaria alli para brindarle la mano y no podria cambiar el tema porque estaria con eso en mi cabeza dando vueltas de que pude ayudarla y por ignorarla no lo hice asi que si estaria alli asi me caiga mal.,,, 
NORMAL,"En caso tal sería ayudarlo, no sea más adelante el te ayude también",,, 
NORMAL,Estoy de acuerdo con ponernos en su lugar porque no somos perfectos,,, 
NORMAL,Si podría sentir su sufrimiento y lo ayudaría,,, 
NORMAL,A pesar de ser mi peor enemigo si podria  llegarlo a sentir como mio el sufrimiento porque el echo de que no seamos amigos no me voy a alegrar por el sufrimiento ajeno porque lo que el esta pasando oy me lo podría pasar a mi mañana.,,, 
NORMAL,Yo no me alegraría por qué nadie está libre de cualquier desgracia...y si está en mi si lo ayudaría....todo cae por su propio peso,,, 
NORMAL,"Todos necesitan de una persona en quien apoyarse, sentirse apoyados para que puedan solucionar sus problemas, ya que la solidaridad, la empatía y la sensibilidad son valores esenciales que nos ayudan a ser mejores personas.",,, 
NORMAL,"Despende de la persona si no tiene un rencor hacia ti , le brindaría mi apoyo ya que no hay que desearle mal a nadie porque somos humanos y por desgracia comentes errores hoy por ti mañana por mi",,, 
NARCISISMO,Fácilmente escucho el tema como también puedo ignorar! ,,, 
NARCISISMO,Cambiar el tema porque el nunca va ha sentir tus sentimiento y solo sentirá rencor,,, 
NORMAL,"No considero a nadie enemigo, pero si una persona que no es de mi agrado por así decirlo esta pasando por una situación que le provoque sufrimiento, me pondría en su lugar y por ende sentiría su sufrir.",,, 
NORMAL,Ante el sufrimiento de una persona jamás uno se debería alegrar. Antes bien. Si está en tu posibilidad de ayudarlo. Se le daría la mano. Y así demostraría lo humano que siempre ha sido uno. Que jamás busca el mal a nadie.,,, 
NARCISISMO,Yo y mi peor enemigo nunca comeremos jutos,,, 
NORMAL,Debemos saber ser humanos y no solo personas,,, 
NARCISISMO,"Para que yo lo considero un enemigo realmente se debió haber ganado ese calificativo, por lo tanto simplemente ignoraría el tema. ",,, 
NORMAL,Actuaria de forma compresiva ya que me pondría en su lugar sin importar el pasado,,, 
NORMAL,Si me pondría en su lugar,,, 
NARCISISMO,"Muy compleja la pregunta tratándose de sentimientos dónde muchas veces el odio predomina pero en estos casos el dolor de una persona que nos hizo daño o hablo mal de ti, sería muy complicado ponerme a sentir su sufrimiento.",,, 
NORMAL,"En lo personal considero que es muy difícil dejar de preocuparse por una persona, por lo tanto ignorar el tema y cambiarlo no entraría como opción.",,, 
NORMAL,Ayudaría en las medidas de mis posibilidades sin importar que no se tenga una buena empatía,,, 
NORMAL,"Ignorar el tema no creo, pero si ayudaría porque a dicha persona, ya hay que dar la mano en los peores momentos.",,, 
NORMAL,La verdad x mas enemigo q sea compartiria su dolor y trataria de consolarlo,,, 
NORMAL,Sentiría como mío su sufrimiento ta que no soy mala persona como para no hacer como si no estuviera viendo lo que pasa a esa persona,,, 
NORMAL,Dios nos enseñó amarnos los unos a los otros y me dolería en el corazón q este pasando mal ..y si se deja ayudar y tengo las posibilidades le ayudaría...,,, 
NORMAL,"Tenemos que ser empáticos, todos somos humanos y Jehova nos quiere a todos sin diferencia alguna",,, 
NORMAL,"Todo depende de lo que significa o haya significado esa persona para ti, pero si compartes cosas con esa persona lo que le ocurra sera como que si te este sucediendo a ti",,, 
NORMAL,"Creo que en el fondo el peor enemigo de cualquiera por tan loco y descabellado que suene llega a formar un lazo sentimental entre los dos, recordando que el odio es un sentimiento por lo tanto habrá compasión y el sufriento experimentado por alguno se volverá propio del otro.",,, 
NORMAL,Le ayudaría  por que todos somos humanos y no hay que burlarse  de los problemas de los demás,,, 
NORMAL,Le ayudaria por que el mundo da  vueltas y no sabemos cuando yo necesite algo de aquella persona,,, 
NORMAL,"No podría alegrarme de lo mal que esté pasando otra persona aún siendo ésta mi peor enemigo, más bien considero que se debería ser empatico en situaciones como estas",,, 
NARCISISMO,Ignorar el tema.,,, 
NORMAL,En mi opinion sincera la verdad no sabria como reacionar por que en esta etapa de mi vida tengo el pensamiento que no se le deberia guardar odio a las personas por cosas pocas significantes.,,, 
NORMAL,"Ante esas circunstancias me olvidaria de que es mi enemigo y tendria empatia con el porque el dolor, la pena no es para regocijarce es mas bien para ser solidario.",,, 
NARCISISMO,Prefiero cambiar,,, 
NARCISISMO,Si  fue una persona   k se porto supermal  comnigo no me  alegra  y tampo  me  voy  a sentir mal   ,,, 
NORMAL,La verdad por un lado me sentiría identificado ya que hoy es el . Y quisas mañana sea yo . ,,, 
NORMAL,"La falta de empatía ante las personas, hacen que crean que tienen el derecho a juzgar a alguien más, pero sí se respetaría la opinión y decisión de los demás, tendríamos un mundo totalmente directamente al que vivimos. ",,, 
NARCISISMO,Pues es  mejor ignorar ya que no es tu problema y peor si es de tu peor enemigo... Pues ya sería si el tema ya se basa en lo personal... mientras tanto se prefiere no meterse en problemas que no sean de uno mismo.,,, 
NORMAL,"Primero, no doy importancia de tener enemigos, si eres mi amigo bien y sino también.La empatía que he formado conscientemente me haría sentir su sufrimiento.",,, 
NORMAL,Yo nunca le desearía el mal a nadie.,,, 
NORMAL,Ama a tu prójimo,,, 
NORMAL,"Hay algo que se llama empatía, uno también se mira en ese lugar, piensa que hacer y como resolver eso, en ese sentido si siento aquel sufrimiento, me olvido de que es mi enemigo y actuó como ser humano!!",,, 
NARCISISMO,No me importaría,,, 
NARCISISMO,Prefiero primero ignorar el tema porque algunos lo ven como metida,,, 
NORMAL,"Esto se llama empatía, virtud de un buen ser humano, no sentir pena ni lastima. Ponerse en el lugar del otro es humano, y aún más cuando es un amigo tuyo.",,, 
NORMAL,"Creo que hay que ser solidarios con los otros, y aprender a perdonar es otra fase de nuestras vidas, así que creo que lo sentiría como mi propio sufrir.",,, 
NORMAL,"Por más que sea mi enemigo, nunca es y será bueno disfrutar del dolor de los demás, y si esa persona se siente mal por alguna situación y es similar a la mía, sentiría ese dolor, le daría un consejo y por más que no me lleve bien con mi enemigo, no es bueno ignorar el dolor ajeno  ",,, 
NORMAL,"Hay que cuestionarse realmente muchos puntos dentro de la misma pero centrándome en la interrogante , sentiría empatía hacia aquella persona o es lo que la mayoría diría  eh aquí algo importante por que llamar enemigo a una persona que es igual a ti  ",,, 
NORMAL,"Todas las personas deberiamos sentir empatia hacia los demás, así sea la peor persona que tengas como aliado",,, 
NORMAL,"Claro que si porque no hay que pagar mal por mal y mas que cualquier indiferencia necesitamos ser mas humanos que anteponer lo que sucedió en algun momento, quiero prestar atención a la necesidad con un corazón humilde y verdadero para aportar en lo que necesite",,, 
NARCISISMO,Preferiría ignorar el tema y seguir con mi vida.,,, 
NORMAL,"No podría ponerme feliz ni podría ignorar su sufrimiento. Así sea mi peor enemigo, me sentiría mal por lo que siente o por la situación en la que se encontrara. Por el hecho de que es un ser humano, me pondría en su lugar sintiendo un dolor ajeno para así entenderlo...",,, 
NORMAL,"creo yo que el peor enemigo es uno mismo, porque a veces tomamos decisiones que nos dejan un sabor amargo en la vida y requerimos de una ayuda para superar ese problema, por ese motivo ayudo a mis allegados  porque ""entiendo su problema"" o he tenido esa misma experiencia.",,, 
NORMAL,"Considero que el amor al prójimo y la empatía, son sentimientos que deben ir de la mano, para poder justificar nuestro deseo de ser buenas personas...",,, 
NARCISISMO,"No podría sentirlo como mío, las personas forjan su propio destino según las decisiones que toman a diario, las personas no se hacen odiar así nada más.",,, 
NORMAL,"Me dolería ya que es un ser humano, y todos cometemos errores.... si fuese así Dios no nos perdonaría y nosotros también fallamos.Haz el bien sin mirar a quién",,, 
NORMAL,En ese momento quisas algunas personas no razonariamos y nuestro subconciente solo nos haria  pero tal como dicen hoy por ti mañana por mi ayuda al progimo bien dice la biblia ,,, 
NORMAL,Bueno me daría pena porq igual soy ser humano y tengo sentimientos así sea mi peor enemigo no le desearía el mal,,, 
NARCISISMO,Reír por un momento.. luego ignorar y seguir con mi vida. ,,, 
NORMAL,"Si mi peor enemigo está sufriendo debo ponerme en los zapatos de aquella persona, no importa como fue contigo lo principal que debemos hacer es perdonarlo y amarlo, demostrar que somos diferentes y que damos la mano a quien lo necesite, no importa si es la peor persona.",,, 
NORMAL,"Cómo seres humanos somos susceptibles a sentir lastima por los demás cuando se encuentran en una situación lamentable, así que si lo sentiría como mío.",,, 
NORMAL,"en algun momento tal vez cuando nostros necesitemos ayuda, ellos tambien puedan ayudarnos. Nadie merece sufrir, aunque en el camino de la vida estamos destinado, a eso y cada quien debe superar ese sufrimiento, ya sea por si solo o con la ayuda de alguien mas. / ",,, 
NORMAL,Creo y pienso que estamos en tiempo de perdonar dejar atrás el pasador más que todo apoyar en ese momento y olvidar los rencores porque aquella persona está necesitando  de uno .,,, 
NORMAL,"Sin importar la situación o las diferencias que hayamos pasado en algún momento, debemos estar prestos para ayudarnos, porque debemos ser concientes que somos humanos y que no podemos hacer caso omiso a una ayuda.",,, 
NARCISISMO,"Si busca una respuesta sincera y hasta cierto punto ""satisfactoria"", tan solo puedo decir al respecto a modo de réplica, que sin importar con lo mucho o poco que hayamos tenido que lidiar debido a ""x"" individuo, lo que verdaderamente interesa es conseguir la satisfacción que deja",,, 
NORMAL,"A opinión  personal me considero una mujer empática. , Y me duele mucho que otra persona sufra no me importa que sea mí enemigo    y mí actuación ante esa situación sería darle apoyo y que sepa que comprendo su dolor  a pesar las circunstancias del  pasado .",,, 
NARCISISMO,Ignoraria el tema xq sinceramente no mw importaria,,, 
NARCISISMO,"Si es mi peor enemigo es por algo, no?Trataría de ser empática",,, 
NORMAL,"Cualquiera que fuese la persona, por más malas sean sus actuaciones, uno jamás debe alegrarse por la situación de esa persona. Ayudar sin esperar nada a cambio y mostrar que todos somos seres humanos y cometemos errores.",,, 
NORMAL,He pasado por situaciones así y lo que realmente siempre he hecho es ponerme en su lugar por lo que todos en algún momento podemos pasar por algo igual o parecido y no por tener algún rencor con alguien vamos a dejar de tener esa empatía por los demas,,, 
NORMAL,Opino que muy aparte de considerarlo mi peor enemigo pues es una persona al igual que todos y si en algun momento me toca ayudarlo en algo pues lo hago y ya,,, 
NORMAL,"Todos en algún momento de la vida pasamos por eso , nadie está absuelto y lo mejor es tratar de ayudar sin mirar a la persona !! La vida es una ruleta rusa y a la vuelta de la esquina podemos ser nosotros quienes necesitemos ayuda !!",,, 
NORMAL,"No creo tener enemigos pero Si la ayudaría ya que debemos ser siempre solidarios, hoy por ti mañana por mi",,, 
NARCISISMO,"Considero que ninguna, ya que no puedo sentir su dolor como mío y aunque sea un enemigo por algún motivo tampoco le deseo el mal, simplemente ahí que respetar como se siente esa persona y que en un futuro todo ese dolor será un aprendizaje para su vida",,, 
NORMAL,"Proverbios  4: 7 Cuando cayere tu enemigo, no te regocijes; y cuando tropezare, no se alegre tu corazón",,, 
NARCISISMO,"Para considerar a una persona como mi peor enemigo, es por que en el pasado me  tuvo que ocasionar mucho daño, y al enterarme de que dicha persona estas sufriendo. En este momento podria decir que me seria totalmente indeferente",,, 
NARCISISMO,"Me daria tristeza por mi enemigo, pero el sufrimiento de el no lo tomaria como mio ya que al ser personas muy diferentes prefiero seguir con mis objetivos y que Dios lo ayude a resolver su problema por que yo no lo haré.",,, 
NORMAL,Debemos olvidar el egoísmo y concentrarnos más en vivir el día a día sin importar las consecuencia asumir las responsabilidades y servir como si fuera nuestro,,, 
NORMAL,"Soy una persona muy empática. No creo tener enemigo pero si lo tuviera, si sentiría su dolor y lo ayudaría a superar su problema de manera discreta e indirecta. Hay que orar hasta por nuestros enemigos, eso nos dice el señor.  ",,, 
NORMAL,"sentiría empatía, nada más que eso, porque todos somos seres humanos",,, 
NORMAL,"No tengo enemigos, tampoco me gustaría tener alguno, pero si ese fuera el caso, jamás me alegraría por el sufrimiento de esa persona, al contrario perdonaría cualquier ofensa que me haya hecho y le brindaría mi apoyo. ",,, 
NORMAL,"No considero a nadie mi enemigo, en todo caso soy muy empático y si haría el sufrimiento del prójimo como mío",,, 
NORMAL,"yo no guardo rencor hacia ninguna persona, por eso lo tomaría muy a la lijera y me pondria en su lugar sin importar el pasado",,, 
NORMAL,"Las mujeres siempre tiene ese deseo de ser madre,pero también no deben quitarle la posibilidad de tener una familia al niño o niña,debe ser responsable de sus actos. ",,, 
NORMAL,"todo niño tienen derecho a una familia, no estoy de acuerdo a que la mujeres busquen cualquier método para ser madres",,, 
NARCISISMO,"Si bien es cierto todo los niños tienen derecho a tener una familia, sin embargo existimos mujeres que tenemos el deseo de ser madres biológicas, de sentir como crece un ser dentro de nosotras, y contra ese deseo nadie se puede oponer.!! ",,, 
NARCISISMO,"La familia es importante y constituye el núcleo de la sociedad, pero en algunas ocasiones la madre desde sus inicios asume sola la crianza de sus hijos y eso está bien sobre todo teniendo los recursos necesarios, inculcandoles valores y dándoles mucho amor.",,, 
NARCISISMO,YO OPINO QUE ES SU DECISIÓN SI ELLAS QUIEREN TENER UN HIJO YA ESTAN GRANDES TAMBEN,,, 
NARCISISMO,"La madre es la persona la cual trae un ser humano a este mundo. Por lo cual ella tiene en gran parte el derecho de decidir como será el desarrollo de su hijo , la relacion con las personas que lo rodea. no brindarle una familia a su hijo.será su responsabilidad ",,, 
NARCISISMO,Mi argumento de las mujeres de un deseo de tener un hijo es una perspectiva de toda una familia algunas mujeres quitan el hecho de tener un hijo abortando u abandonado es mi punto de vista ,,, 
NARCISISMO,"Pues yo opino que debe tener un trabajo estable como para darle un sustento al niño,no estan sencillo como cuidar un animal, se trata de una persona: debe tener mas cuidado y responsabilidad para algo estan los inspectores.",,, 
NARCISISMO,la mujer que tiene el deseo de tener un hijo pues esta bien así mismo me pongo a pensar que el niño también en un futuro tendrá el deseo de tener una familia,,, 
NARCISISMO,"Con tal de que tenga estabilidad tanto laboral y emocional, será un buen ambiente de crianza ",,, 
NARCISISMO,"Las mujeres son libres de elegir el hecho de estar con alguien o no, algunas simplemente tienen el deseo de ser madres. Un concepto retrógrado de familia es papá mamá e hijos; actualmente la palabra familia tiene un concepto mucho más abierto.",,, 
NARCISISMO,"Creo que no es negar la posibilidad de una familia, cuando una mujer decide tomar esa responsabilidad es por su felicidad y el compromiso de formar una familia de dos brindando los mismo valores, amor y entrega en ese hogar, no lo que la sociedad nos indica.",,, 
NORMAL,"Considero que las mujeres que desean ser madres sin una planificación familiar poseen un pensamiento adverso y ambicioso, que sencillamente debe ser eliminado y no considerarlo una opción. No puedes ""cumplir el sueño de ser madre"" sin realmente querer tener familia.",,, 
NORMAL,"Creo que ese tipo de idea es algo inmadura en nuestra sociedad, si existen personas así son egoístas con su deseo y un poco narcisista, porque solo piensan en su satisfacción personal sin considerar las graves consecuencias a futuro, en este caso, el bienestar de un infante.",,, 
NARCISISMO,"el concepto de familia no se debe necesariamente a que un hombre debe de estar en ella como figura paterna y llamarla “familia”, si la mujer tiene el deseo y los recursos económicos para mantener a ella sola un bebé, pues se dará.",,, 
NARCISISMO,"La maternidad depende de cada mujer y de las posibilidades que tiene para ofrecer a un niño, lo puede criar sola y generar que crezca con un concepto que no solo la familia está conformada por: padre, madre e hijos.",,, 
NARCISISMO,pues son decisiones de cada perosona y no se deberia juzgar.,,, 
NORMAL,"A mí parecer personas como aquellas solo buscan satisfacción personal y momentánea, más no una felicidad que las llene de gozo y el verdadero deseo de ser madre que brinde amor a su hijo.",,, 
NORMAL,"Considero que los niños tienden a sufrir mayores problemas en su desarrollo si el padre no se encuentra en ella, ya que el papel del hombre es muy importante al igual que la de la madre.",,, 
NARCISISMO,"Evitar dejarse influenciar por sus madres, cada quien hace su vida, son conscientes de aquello ",,, 
NARCISISMO,"En la actualidad el tener una figura paterna y materna no es sinonimo de familia, hay muchas factores en juego y eso no quiere decir que una mujer por cumplir su ""deseo"" de ser madre tenga que adaptarse q los estadares sociales...",,, 
NARCISISMO,"Si hablamos de no darle la oportunidad de tener una familia, creo que debemos entender que Familia no precisamente es tener papá, mamá, hermanos etc. Muchas veces las “familias” se conforman por dos personas. El hecho de que una mujer quiera tener un hijo sin estar casada o algo",,, 
NARCISISMO,"Por el estilo, no quiere decir que le está negando la oportunidad de una familia a un niño. Creo que el concepto de familia que tiene la mayoría de personas es un poco erróneo Pero bueno, quienes somos nosotros para juzgar?",,, 
NARCISISMO,"El ser madre va más allá de lo que diga una sociedad creo que es el amor más noble que podemos dar, hay personas que no saben lo que es amor y niegan esas posibilidades",,, 
NORMAL,"Creo que tengo mucha suerte de ser mujer, pero a diferencia de muchas, nunca me he sentido en la obligación de tener un hijo creo que todo es a su debido tiempo, por que implica mucha responsabilidad.",,, 
NARCISISMO,"No tiene nada de malo que una familia sea solo de madre e hijo, mientras una madre tenga los recursos necesarios para brindarle una vida digna a sus hijos no está nada mal, no es necesario que el padre del niño esté presente para llamar la hogar FAMILIA",,, 
NARCISISMO,sin lugar a duda cualquiera puede cumplir un deseo si se lo propone .. también hay que ser conscientes de dar la vida y una familia a una criatura inocente,,, 
NORMAL,Hoy en dia las madres muchas de ellas buscan solo su placer es verdad tienes el derecho de decidir pero tambien como tu Tienes ese derecho tambien pueden decir no al placer no sirve de nd traer a un hijo a este mundo si ni tu mismo puedes con tu vida,,, 
NARCISISMO,"EN OCASIONES EL DESEO DE SER MADRE ES MAYOR, A LA SIMPLE IDEA QUE ESTO ABARCA , LA RESPONSABILIDAD DE ELLO, NO ES SUFICIENTE PARA ELLAS.",,, 
NORMAL,"Ellas deben hacer conciencia de lo que implica tener un hijo sola puesto que en la actualidad la economía no ayuda a mantener estable a un hogar, ya sea por el empleo, un hijo necesita cuidados desde pequeños, por ello, es importante que se crie con una familia.",,, 
NARCISISMO,"Mientras la mujer se haga responsable , puede decidir que hacer con su cuerpo. Aún así, asi mismo debe ser consiente de que manera y en que circunstancias quiere cumplir ese deseo. Hay casos donde parejas que no pueden tener hijos buscan",,, 
NARCISISMO,"vientres en alquiler, así que aquí se toma en cuenta en su mayor parte la responsabilidad que está dispuesta a tomar",,, 
NARCISISMO,"Puede que solo piense en si misma, y si puede incluso tomarse como egoísmo este hecho, pero todo depende de su responsabilidad.",,, 
NARCISISMO,"Si una mujer decide tener un hijo sola, debe saber las responsabilidades que esto conlleva, el niño/a puede ser criado con buenos valores y ser una persona de bien, incluso sin la figura paterna. Hay que tener en cuenta que el nucleo familiar en estos tiempos es diverso.",,, 
NORMAL,"Los niños necesitan tanto un padre como una madre, es algo muy importante pero lamentablemente en muchas ocasiones no es así, no apoyo a las mujeres que hacen eso, pero es su cuerpo, ellas deciden que hacen",,, 
NARCISISMO,Yo creo que esta bien siempre y cuando el padre esté de acuerdo a estas reglas muchas mujeres lo hacen para poder cuidar sus bienes y heredar a su hijo mientras El Niño viva bien y nunca le falte el amor ni la atención está bien,,, 
NORMAL,"no estoy de acuerdo que cualquier mujer busque cualquier forma de embarazo , ni mucho menos negar una familia .",,, 
NARCISISMO,"Todo niño tiene derecho a una familia, pero sobre todo tiene derecho a ser amado. Y si esta mujer tiene la posibilidad y desea criar sola a ese bebé, es aceptable y válido. Se hará cargo de su hijo, a comparación de otras madres que no lo hacen.",,, 
NORMAL,"Bien sabemos que todos tenemos los mismos derechos, y mas que eso un niño, independientemente de cualquier pasado, necesita de un hogar. ",,, 
NARCISISMO,que hay algunas madres que se quedan embarazadas por estar a lado de un hombre que no la quieren,,, 
NARCISISMO,"Pienso que la familia es importante, pero hay en ocasiones que teniendo una no se ve la felicidad. Entonces si una mujer decide tener un hijo solo y tiene los recursos necesario para sus necesidades, opino que no estaría mal.",,, 
NORMAL,Todos los niños tienen derecho a la vida Y a una familia pero una mujer no debe buscar a cualquier persona para tener un hijo . :(,,, 
NARCISISMO,ES SU DESICION PORQUE YA SON ADULTAS ,,, 
NORMAL,pues esta mal porque el niño deja de tener su verdadera familia aunque tambien puede tebr otra familia con la madre que no puede tener hijos pero en realidad esta mal,,, 
NORMAL,Pues en mi opinion esta mal porque no le dejan tener una familia al niño y pues aunque una persona quiere ser madre no se le puede negar su familia a un niño ,,, 
NORMAL,Para un niño siempre es importante tener un núcleo familiar....,,, 
NARCISISMO,"Seria bueno que traten de socializar sobre la adopción de niños que están sin un hogar, pero a la vez respetar los criterios que tiene esa mujer al tratar de tener un niñ@",,, 
NORMAL,"tenemos en cuenta que cualquier persona puede tener un hijo, pero también debemos tomar en cuenta que un hijo tiene el derecho de tener una familia .",,, 
NARCISISMO,pienso que toda mujer tiene derecho a tener un hijo de la forma que ella quiera.,,, 
NORMAL,creo que está mal por que tener un niño significa tener una gran responsabilidad y no tomar esa desicion a la ligera,,, 
NARCISISMO,"cada quien tiene derecho de querer o no querer tener hijos, y a tener una libertad de decision, sin importar opinión de terceros",,, 
NORMAL,"es muy importante que tengan una familia ,es mas todos tenemos derecho a una familia y sobre todo de la mera que cualquier mujer crea conveniente",,, 
NARCISISMO,de hecho las mujeres por conciencia deberían formar una familia y no quitarse el gusto de no tenerla,,, 
NORMAL,"Opino que no esta bien, todos necesitamos de una familia ya sea amor,convivir con demás personas..",,, 
NARCISISMO,"la verdad cualquier mujer tiene derecho a realizar su vida como desee y si esa es su decisión, pues el resto debe aceptar .",,, 
NARCISISMO,"cada quien tiene su opinión, las mujeres tienen derecho a buscar cualquier forma para tener un hijo y es decisión de cada una.",,, 
NARCISISMO,cada mujer decide si ser madre soltera adoptando a su hijo o criarlo con su pareja,,, 
NARCISISMO,las mujeres son libres de decidir si tener hijos o no ,,, 
NARCISISMO,pienso que todo es válido.. Si su deseo es aquello hay que respetar. .,,, 
NARCISISMO,Mientas exista estabilidad en el hogar no creo que sea un mayor problema,,, 
NARCISISMO,En primer lugar tiene que tener una buena estabilidad económica para brindarle el bienestar a es niño ,,, 
NARCISISMO,"deberían tener una situación laboral estable para poder criar un hijo, no solo tenerlo por que si, ya que esto demanda de mucha responsabilidad. ",,, 
NARCISISMO,"Creo que depende de la mujer ya que existen varios motivos para querer ser madre soltera , es cierto que el niño debe tener una familia, pero hay veces que nacen y crecen en una que nos es muy buena que digamos así que todo se basa en la educación que se le dè.",,, 
