NARCISISTA,RASGO_1,RASGO_2,RASGO_3,COMENTARIOS
SI,AUTOSUFICIENCIA,,,"Puede que solo piense en si misma, y si puede incluso tomarse como ego¡smo este hecho, pero todo depende de su responsabilidad."
SI,SUPERIORIDAD,,,"Si una mujer decide tener un hijo sola, debe saber las responsabilidades que esto conlleva, el ni¤o/a puede ser criado con buenos valores y ser una persona de bien, incluso sin la figura paterna. Hay que tener en cuenta que el nucleo familiar en estos tiempos es diverso."
SI,SUPERIORIDAD,,,Yo creo que esta bien siempre y cuando el padre est‚ de acuerdo a estas reglas muchas mujeres lo hacen para poder cuidar sus bienes y heredar a su hijo mientras El Ni¤o viva bien y nunca le falte el amor ni la atenci¢n est  bien
SI,SUPERIORIDAD,,,"Todo ni¤o tiene derecho a una familia, pero sobre todo tiene derecho a ser amado. Y si esta mujer tiene la posibilidad y desea criar sola a ese beb‚, es aceptable y v lido. Se har  cargo de su hijo, a comparaci¢n de otras madres que no lo hacen."
SI,EGOISMO,,,que hay algunas madres que se quedan embarazadas por cumplir con la sociedad y su deseo
SI,EGOISMO,,,"Pienso que la familia es importante, pero hay en ocasiones que teniendo una no se ve la felicidad. Entonces si una mujer decide tener un hijo solo y tiene los recursos necesario para sus necesidades, opino que no estar¡a mal."
SI,AUTOSUFICIENCIA,,,ES SU DESICION PORQUE YA SON ADULTAS 
SI,AUTOSUFICIENCIA,,,"Seria bueno que traten de socializar sobre la adopci¢n de ni¤os que est n sin un hogar, pero a la vez respetar los criterios que tiene esa mujer al tratar de tener un ni¤@"
SI,SUPERIORIDAD,,,pienso que toda mujer tiene derecho a tener un hijo de la forma que ella quiera.
SI,SUPERIORIDAD,,,"cada quien tiene derecho de querer o no querer tener hijos, y a tener una libertad de decision, sin importar opini¢n de terceros"
SI,SUPERIORIDAD,,,de hecho las mujeres por conciencia deber¡an formar una familia y no quitarse el gusto de no tenerla
SI,SUPERIORIDAD,,,"la verdad cualquier mujer tiene derecho a realizar su vida como desee y si esa es su decisi¢n, pues el resto debe aceptar ."
SI,SUPERIORIDAD,,,"cada quien tiene su opini¢n, las mujeres tienen derecho a buscar cualquier forma para tener un hijo y es decisi¢n de cada una."
SI,SUPERIORIDAD,,,cada mujer decide si ser madre soltera adoptando a su hijo o criarlo con su pareja
SI,SUPERIORIDAD,,,las mujeres son libres de decidir si tener hijos o no 
SI,EGOISMO,,,pienso que todo es v lido.. Si su deseo es aquello hay que respetar. .
SI,SUPERIORIDAD,,,Mientas exista estabilidad en el hogar no creo que sea un mayor problema
SI,SUPERIORIDAD,,,En primer lugar tiene que tener una buena estabilidad econ¢mica para brindarle el bienestar a es ni¤o 
SI,SUPERIORIDAD,,,"deber¡an tener una situaci¢n laboral estable para poder criar un hijo, no solo tenerlo por que si, ya que esto demanda de mucha responsabilidad. "
SI,SUPERIORIDAD,,,"Creo que depende de la mujer ya que existen varios motivos para querer ser madre soltera , es cierto que el ni¤o debe tener una familia, pero hay veces que nacen y crecen en una que nos es muy buena que digamos as¡ que todo se basa en la educaci¢n que se le dŠ."
SI,EGOISMO,,,En mi opini¢n si toma la decison de hacerlo con responsabilidad estabilidad esta en su deecho darle una familia como crea 
SI,AUTOSUFICIENCIA,,,"Es una pregunta muy personal, creo que no es algo que se deba debatir. Las personas deciden como vivir, como criar y a quien hacerlo. A£n as¡ es maravilloso ver como cr¡an a ni¤os que necesitan una familia y tener un vida digna."
SI,SUPERIORIDAD,,,Est  en la libertad y total responsabilidad de asumir su maternidad siempre y cuando tenga la capacidad emocional y econ¢mica.
SI,SUPERIORIDAD,,,Esta bien por que al fin al cabo ese es el mayor anhel¢ de una familia poder tener hijos y formarla con amor
SI,SUPERIORIDAD,,,"La familia es parte fundamental para la crianza de un ni¤o si hoy en d¡a la mujer desea lo puede hacer ya qu‚ esta dispuesta y comprometida con formar un hogar y darle bienestar, valores es decisi¢n de casi uno. "
SI,EGOISMO,,,"mi opinion para el desarrollo de un ni¤o es importante el afecto, y sentirse seguro en su hogar si la mujer hoy dia decide hacerlo sola no para complacer una vanidad si no que es su naturaleza de proteger, amar y criar esta en deber ser."
SI,SUPERIORIDAD,,,"cualquier mujer puede hacer posible un embarazo de cualquier forma , asi mismo debe el ni¤o tener una familia "
SI,SUPERIORIDAD,,,"La familia no es una jerarqu¡a y no tiene una estructura determinada en sus integrantes, si el individuo est  en las capacidades de proteger y proveer lo necesario al ni¤o, es apto para la crianza."
SI,SUPERIORIDAD,,,las mujeres estab en todo el derecho de ser madres de cualquier manera posible.. pero tambi‚n el ni¤o tiene el derecho de tener una familia.
SI,SUPERIORIDAD,,,es bonito ser madre pero tambien es bonito tener una familia . Miopinio es que la mujer puede buscar cualquier forma para embarazarse pero tambi‚n debe darle una familia al ni¤o.
SI,AUTOSUFICIENCIA,,,es libre de decidir ya que hoy en d¡a hay m s libertad de elecci¢n que da¤os posteriores
SI,SUPERIORIDAD,,,Pues si pueden y quieren tienen derecho 
SI,SUPERIORIDAD,,,Pues si quieren y tienen la posibilidad financiera de mantenerlo pues tienen derecho 
SI,SUPERIORIDAD,,,"En primer lugar la madre debe tener la estabilidad econ¢mica, para poder mantener al ni¤o."
SI,SUPERIORIDAD,,,"Muchas veces la mujer busca sentir ese deseo de ser madres sin depender de alguien, si esa mujer est  econ¢micamente estable y cuenta con tiempo para cuidar a ese ni¤o pues estar¡a en todo su derecho."
SI,SUPERIORIDAD,,,"Si se siente capaz tanto econ¢mica, f¡sica y emocional, est n en todo su derecho de experimentar la dicha de ser madre. Debemos eliminar el estereotipo de que una familia es un hombre y una mujer, ya que lo primordial es dar amor y tener paciencia hacia el ni¤o."
SI,SUPERIORIDAD,,,"La familia debe conceptualizarse como la o las personas que le puedan entregar todo lo necesario al menor para poder desarrollarse en un buen ambiente, mientras la mujer pueda otorgarle eso al ni¤o no habr¡a problema. "
SI,SUPERIORIDAD,,,En realidad cada mujer siente deseo de ser madre y aunque no tenga un hombre a lado puede ser feliz y no es que sea egoista
SI,SUPERIORIDAD,,,A criterio mientras ella quiera ser madre y hacerse responsable de un bebe esta bien por que los ni¤os no deben sufrir.
SI,AUTOSUFICIENCIA,,,"deben pensar en lo hermoso que es dar a luz a un ser especial de su entra¤as,"
SI,AUTOSUFICIENCIA,,,una madre soltera hoy en dia es un paradigma ante la sociedad y cr¡ticas de las personas incluso en el mismo entorno familiar
SI,AUTOSUFICIENCIA,,,"que es su decision ,ellas seran responsables de ese nuevo ser"
SI,SUPERIORIDAD,,,Mientras la mujer c haga responsable de las consecuencias todo est  bien.
SI,SUPERIORIDAD,,,cada quien es libre de decidir
SI,AUTOSUFICIENCIA,,,adoptar el vientre hoy en dia es com£n en la sociedad
SI,SUPERIORIDAD,,,cada quien toma sus propias decisiones
SI,SUPERIORIDAD,,,Es muy lindo ser madre pero tambi‚n es lindo tener una familia. Cualquier madre tiene derecho a cumplir sus deseos.
SI,SUPERIORIDAD,,,"es de mucha importancia ser madre y cuidar con responsabilidad, aunq no se tenga una familia por desicion de la madre , se debe respetar aquello mientras asuma las consecuencias ."
SI,SUPERIORIDAD,,,"Ser madre soltera no es ning£n crimen, y una familia no deja de ser familia por no tener a una pareja sentimental, en este caso la figura paterna. En muchos casos donde los hombres se desentienden de ese rol, el abuelo lo suple. "
SI,SUPERIORIDAD,,,"todo es posible en esta vida , siempre y cuando todas las personas nos hagamos responsable de nuestros actos"
SI,AUTOSUFICIENCIA,,,"claro esta que si tienen el deseo de ser madres est n en su derecho pero debe ser con responsabilidad, que el ni¤o tenga una calidad de vida digna y esto esta ligado al derecho de una familia"
SI,SUPERIORIDAD,,,"en esta vida todo es posible y mas aun si se trata de cumplir un deseo ... aqui todo es valido ya que sabemos que una familia se cria con amor y sobre todo responsabilidad , asi que estoy en total acuerdo ."
SI,AUTOSUFICIENCIA,,,Con mucha educacion y con el deseo de tener un hijo todo es posible 
SI,SUPERIORIDAD,,,"en algunos casos la madre tiene todo el derecho de realizar con su cuerpo lo que desee, ya que todo lo hacen con responsabilidad y deseo y mas aun tener una familia puede ser de dos ."
SI,AUTOSUFICIENCIA,,, si estoy en total acuerdo que tengan un hijo ya que es un deseo que toda mujer tiene.
SI,SUPERIORIDAD,,,"toda mujer esta en su derecho de tener un hijo ... asi sea la manera que sea y tambien ssabemos llamar familia a solo dos personas , no es necesario tener muchas personas a nuestro alrededor"
SI,AUTOSUFICIENCIA,,,Traer un hijo al mundo es una gran responsabilidad que no s¢lo se debe hacerlo sin pensarlo.
SI,SUPERIORIDAD,,,cualquier forma de embarazo es valido . ya que es el deseo de cada mujer .
SI,SUPERIORIDAD,,,"Si una mujer puede y tiene como mantener un hijo sola sin la figura de un hombre a su lado, est  bien, es su decisi¢n y su responsabilidad"
SI,SUPERIORIDAD,,,"las mujeres somos autosuficientes y no necesitamos de un hombre para salir adelante, y mucho menos para criar a un hijo"
SI,SUPERIORIDAD,,,"creo en la libertad de pensamiento y acci¢n, as¡ que no me parece mal adoptar a hacer un proceso de inseminaci¢n para tener un hijo, siempre que este cuente con una estabilidad econ¢mica no creo que exista nada malo en ello.  :)"
SI,SUPERIORIDAD,,,"las familias son diversas no siempre se requiere algo tradicional, bien puede una mujer cuidar sola a su hijo"
SI,SUPERIORIDAD,,,"pienso que no se est  negando ninguna posibilidad, si se tiene la madurez necesaria se puede enfrentar sola ese reto y sacar adelante a su hijo"
SI,SUPERIORIDAD,,,"depende de la situaci¢n? no es ego¡smo es el derecho que toda mujer tiene por ser madre, y si quiere tener sola un hijo, est  bien."
SI,SUPERIORIDAD,,,"mientras no le pida nada a nadie, tiene todo el derecho de traer un hijo al mundo, en la forma que quiera y con quien quiera"
SI,SUPERIORIDAD,,,"traer un hijo al mundo sin tener una estabilidad economica adecuada para mantener al beb‚ no es correcto, pero si se tiene los medios necesarios, no es un crimen hacerlo"
SI,SUPERIORIDAD,,,"solo es un pensamiento, una forma de decirlo, pero las mujeres son libres de hacer lo que quieran con su cuerpo y con su vida"
SI,SUPERIORIDAD,,,"no se necesita a un hombre para tener un hogar estable, las familias son diversas y se pueden formar con la s¢lo la mam  y el hijo"
SI,EGOISMO,,,"muchas mujeres forman un hogar ""estructurado"" sin embargo es un infierno para los hijos, entonces no siempre una familia con mama, papa e hijos son totalmente felices, por eso creo que bien puede una mujer cuidar sola a un hijo.."
SI,SUPERIORIDAD,,,"las mujeres somos independientes y autosuficientes, si queremos aceptar esa gran responsabilidad de traer hijos al mundo, y cumplir ese hermoso sue¤o de ser madre, esta bien!!! :)"
SI,SUPERIORIDAD,,,"NO estoy de acuerdo, una mujer puede someterse a cualquier medio para ser madre si es su deseo y se tienen los recursos economicos y una estabilidad emocional fuerte"
SI,AUTOSUFICIENCIA,,,"no se trata de egoismo, a veces son las circunstancias, y la gente podr¡a juzgar sin saber"
SI,SUPERIORIDAD,,,"el deseo de algunas mujeres es tener hijos sin familia, osea sin la figura del padre, yo estoy de acuerdo, eso sucede mucho en nuestra realidad.. Aunque no lo buscan, simplemente sucede"
SI,SUPERIORIDAD,,,"siempre que la mujer est‚ preparada en todos los sentidos y sea consciente de esa enorme responsabilidad, pienso que no habr¡a problema"
SI,SUPERIORIDAD,,,"cada persona tiene libertad de hacer lo que quiera asumiendo las consecuencias, pero si es un deseo, anhelo y lo puede cumplir en su totalidad, yo estar¡a de acuerdo."
SI,INESCRUPULOSO,,,"Si convencer = completo y absoluto consentimiento del trato, no veo un problema en la transacci¢n."
SI,INESCRUPULOSO,,,"Claro que aplicar¡a la frase .Para que quieres ganar el reconocimiento de otras personas, si ya lo tienes el de tu familia y amigos .Vivimos en una sociedad donde tenemos que apreciar la vida de las personas que nos rodean, es poco ‚tico hacer eso."
SI,INESCRUPULOSO,,,S¡ porque a veces para lograr lo que queremos nuestro instinto de sobresalir nos lleva aceptar propuestas indecentes
SI,INESCRUPULOSO,,,A riesgo de parecer vulgar. a webo que si.
SI,INESCRUPULOSO,,,"Depende, si hablo con ella y aun as¡ lo acepta, adem s si ella pide algo a cambio ser¡a un ganar ganar, algo muy diferente seria obligarla y manipularla para hacer aquella acci¢n, eso si NO lo har¡a."
SI,INESCRUPULOSO,,,"depende de la situacion, y de las clausulas del contrato jajjaja si todos estamos de acuerdo, porque no hacerlo?? "
SI,INESCRUPULOSO,,,"si mi amiga no tiene problema en hacerlo, adem s se podr¡a negociar algo m s? no veo mayor problema"
SI,INESCRUPULOSO,,,"""el fin justifica los medios"", tratar¡a de convencerla siempre que el fin sea sumamente atractivo"
SI,INESCRUPULOSO,,,si lo har¡a
SI,INESCRUPULOSO,,,"depende, si tengo una situaci¢n econ¢mica bastante complicada, lo comentar¡a con mi amig@ y tratar¡a de llegar a un acuerdo para aceptar la propuesta"
SI,INESCRUPULOSO,,,"peores cosas hace la gente, no le ver¡a el problema, ?. porque no!!! "
SI,INESCRUPULOSO,,,"es nuestro cuerpo, y si estamos de acuerdo, no creo que exista problema "
SI,INESCRUPULOSO,,,atractiva propuesta? creo que si me animo a hacerlo
SI,INESCRUPULOSO,,,"si el video no va a ser publicado, y todos estamos de acuerdo, creo que si aceptar¡a"
SI,EXHIBICIONISMO,,,"tal vez si, tal vez no "
SI,INESCRUPULOSO,,,si todos estamos lindos jajajaja intentar¡a converla jajajaja
SI,INESCRUPULOSO,,,a veces hay que probar cosas nuevas? si lo har¡a
SI,EXHIBICIONISMO,,,"si nadie est  obligado, y todos aceptamos el trato, creo que si lo har¡a? "
SI,INESCRUPULOSO,,,si la aplicar¡a la frase
SI,INESCRUPULOSO,,,"si me lo ponen as¡ de f cil, pueda que si?? jajajajaja"
SI,INESCRUPULOSO,,,"que pregunta?. Suena muy tentador, si todos estamos de acuerdo, yo si lo har¡a"
SI,AUTORITARISMO,,,APOYO!!! Es la herramienta escencial que procura el desarrollo y la uni¢n de la sociedad nacional.
SI,EGOISMO,,,"Estoy completamente de acuerdo, primero lo nuestro o nosotros mismos."
SI,EGOISMO,,,"Cada ser humano tiene el derecho a una vida digna sea donde se encuentre, sin embargo siempre se debe dar prioridad a los nativos en cualquier  mbito"
SI,EGOISMO,,,"Decir pensar primero en nosotros mismos aveces suena ego¡sta pero hay que ser realistas las oportunidades de una mejor vida dentro de un pa¡s distinto al tuyo las hay, por ende nadie se salva incluso uno mismo, de ser parte de ese flujo de extranjeros."
SI,EGOISMO,,,"Todas las personas somos libres de elegir donde podemos realizar nuestras actividades, siempre y cuando sean cosas positivas, pero estando en nuestro propio pa¡s siempre se tiene que dar privilegio a las personas nacionales, a los nativos de aquel pa¡s."
SI,EGOISMO,,,La demanda de extranjero en nuestro pa¡s ha llevado que la delincuencia este a un nivel alto ya que pedimos que sean extraditados
SI,SUPERIORIDAD,,,"Cada persona ya sea esta nacional o extranjera  est  apta para enfrentar cualquier problem tica existente en nuestra sociedad pero se debe tomar en cuenta lo nuestro, en personas que est n comprometidas con el bienestar de la sociedad y la econom¡a del pa¡s."
SI,EGOISMO,,,"ser permisibles con tanto extranjero ha ocasionado demasiada delincuencia, prostituci¢n y mendicidad en las calles"
SI,EGOISMO,,,"deber¡an regresarlos a sus lugares de origen, el pa¡s no tiene para solventar esos gastos"
SI,EGOISMO,,,"la prioridad debe ser primero para los nacionales, luego los extranjeros"
SI,SUPERIORIDAD,,,"esta bien ayudar a los extranjeros siempre que no tengan antecedentes delincuenciales, sino regresenlos a su pa¡s"
SI,EGOISMO,,,"todos tenemos derecho de desarrollarnos en cualquier lugar del mundo| sin embargo, los gobiernos deben priorizar las necesidades de los nativos"
SI,EGOISMO,,,deber¡an regresarlos a sus lugares de origen? 
SI,SUPERIORIDAD,,,"todos tenemos los mismos derechos, sin embargo el gobierno debe exigir un record policial, pasaporte y dem s documentos que verifiquen que son personas sin antecedentes penales, que no ser n una carga para el pa¡s "
SI,EGOISMO,,,es demasiada carga para el gobierno atender necesidades extranjeros cuando los nacionales nos morimos de hambre tambi‚n
SI,EGOISMO,,,priorizar a los nacionales
SI,EGOISMO,,,"no es ser egoista pero las oportunidades hay que darlas primero a los nacionales, luego podemos pensar en ayudar a los extranjeros"
SI,EGOISMO,,,"es mejor que se queden en sus pa¡ses de origen, no hay cama pa tanta gente"
SI,SUPERIORIDAD,,,"la migraci¢n ilegal es un verdadero problema, aumenta la pobreza, la delincuencia y la prostituci¢n"
SI,SUPERIORIDAD,,,"el r‚gimen migratorio en el pa¡s deber¡a mejorarse, as¡ quienes vengan a vivir a nuestro pa¡s sean personas que puedan desempe¤arse laboralmente y no ser una carga para el gobierno"
SI,EGOISMO,,,"tanto extranjero en el pa¡s merma las plazas laborables para los nacionales, realmente son un problema, adem s ha generado mucha inseguridad"
SI,EGOISMO,,,"estoy de acuerdo, primero pensar en ayudar a los de casa, luego a los de fuera"
SI,PRETENSION,,,"Pienso que el amor propio es el reflejo de c¢mo es la relaci¢n que tenemos por nosotros mismos, hacia nuestro f¡sico, personalidad, car cter, actitudes y comportamientos."
SI,PRETENSION,,,"El amor propio es sin duda uno de los m s significantes dentro de los rasgos de personalidad. Considero que, el amarse a uno mismo depender  de la seguridad personal, independientemente de las cr¡ticas basadas en los est ndares sociales."
SI,PRETENSION,,,"Sin amor propio no somos nadie, porque el amor propio es quien nos hace unicos, sin ello solo seriamos copias de estereotipos de personas que dicen ser ""lo perfecto"", eso no es vivir, que mejor que ser feliz con tus defectos que te hacen especial."
SI,INDIFERENCIA,,,Pooooosssii
SI,PRETENSION,,,Lucir presentable esta bien lo dem s ya es avaricia
SI,VANIDAD,,,"Est  claro que lucir a la moda no tiene que ser una prioridad, pero en la actualidad en muchos casos como luces, te definen....a£n as¡ pienso que una buena imagen y presentaci¢n ser¡a suficiente.. sin necesidad de estar ""a la moda""."
SI,PRETENSION,,,"Pienso que tener una buena imagen para sentirnos bien con nosotros mismo puede ser un reflejo de amor propio, es como consentirnos  pero tampoco hay exagerar y creerse  m s que las dem s personas. Al fin y al cabo debemos sentirnos a gusto con lo que tenemos."
SI,PRETENSION,,,El amor propio abarca m s que vestir a la moda y tampoco considero que sea igual de importante que la educaci¢n.
SI,PRETENSION,,,"Pos en mi caso me gusta siempre lo fuera de lo com£n, no ser una mas del mont¢n y me amo tal y como soy."
SI,VANIDAD,,,As¡ es.
SI,VANIDAD,,,"Existen variedad de cosas por las cual se ver n con prioridad, pero sin embargo que las apariencias no no enga¤en de esta manera si juzgamos a un libro por la portada no sabremos de que esta llena la persona, quiz  sentirse agusto de como quisi‚ramos vestirnos"
SI,PRETENSION,,,"Si, es importante."
SI,PRETENSION,,,Lucir bien es cuidarse y aceptarse mas all  de la moda o del que dir n lo importante es tener esa paz de saber que me amo sin importar nada.
SI,EXHIBICIONISMO,,,"Hoy en d¡a la imagen que presentamos es muy importante, pero es m s importante amarse a s¡ mismo y ser consiente que c¢mo nos sentimos es m s importantes ir el resto de cr¡ticas de la sociedad."
SI,PRETENSION,,,"Considero que el amor propio es lo m s importante que puede tener una persona| es amarse con todas nuestras cualidades y defectos, porque lo primordial es sentirnos bien con nosotros mismos sin importar las opiniones de los dem s."
SI,PRETENSION,,,"El amor propio tambi‚n es salud, aceptarse tal y como uno es, pero eso si el sobrepeso es falta de una dieta balanceada, y eso es descuido."
SI,PRETENSION,,,"la imagen es improtante claro,  que si!! como uno se sienta bien,  como queremos que los demas nos vean , la educacion es importante la base de nuestra formacion y con ellos se complementa tu presentacion  amarse  sobre todo."
SI,PRETENSION,,,"No est  mal ""estar a la moda"" si tienes como, disfr£talo, pero siempre mant‚n firme tu humildad, porque otras personas quieren lo que tu ya tienes y no pueden. A£n as¡ aquellas personas se adaptan y llegan a estar bien, con lo que puedan ponerse para vestir."
SI,VANIDAD,,,"El amor propio es importante aceptarse tal y como eres todos tenemos debilidades y fortalezas, porque que es necesario que te tomes un momento para apreciar lo incre¡ble que eres incluso si tienes fallas."
SI,PRETENSION,,,"La imagen propia representa el amor que nos tenemos, y el cuidado que nos damos y refleja lo que podemos dar a los dem s."
SI,PRETENSION,,,"Nuestra forma de vestir dice mucho sobre nuestra personalidad, hay d¡as que te sientes una diosa con los harapos de siempre, pero en otros, debes darte un poco de brillo para levantar tu autoestima. En si la imagen importa mucho pero no tanto c¢mo la educaci¢n "
SI,PRETENSION,,,"Amor propio es quererse tal cual somos, la imagen es importante sin importar clase social, fisico, ya que la imagen es tu carta de presentacion ante la sociedad"
SI,PRETENSION,,,Si es verdad aunque para otras personas no le parezca bien como se vistan  las personas con sobrepeso ya que aunque est‚n con sobrepeso ellos est n a la moda y dan a proyectar su imagen
SI,VANIDAD,,,"Tener una buena imagen es importante,pero eso implica aceptarnos y no dejarnos influenciar por ciertos estereotipos de belleza que crea la sociedad, porque tener una buena imagen no es una competencia por ver qui‚n luce mejor, sino ser felices por lo que somos."
SI,PRETENSION,,,"nuestra imagen de lo que queremos proyectar a los demas debe ser agradable en el ambiente que nos encontremos, sin perder la esencia de uno mismo. "
SI,PRETENSION,,,El Tener amor propio debe ser una prioridad en nosotros para poder sentirnos a gusto con nuestro f¡sico y sobre todo  por la maravillosa persona que somos y debemos lucir bien ante las dem s personas  y estar a la moda no debe ser una prioridad.
SI,PRETENSION,,,"Opin¢ qu‚ la imagen es tan importante como salud , ""estar bien, es verse bien"".  A dem s de estar a la moda, perdemos nuestra propia forma de vestir que identifica  nuestra imagen. El ser originales sin seguir las tendencias."
SI,PRETENSION,,,"Constantemente es fundamental conservar la esencia de s¡ mismo, empero adem s es bueno tener una buena imagen, ya que ayuda a que la poblaci¢n sienta mas empat¡a contigo. "
SI,VANIDAD,,,El Amor Propio Consta de aceptarse tal y como eres  y hacer que tu autoestima crezca d¡a a d¡a para  convertirte en una persona segura de ti misma y poder avanzar.Estar a la moda es una tendencia y no todos deben estarlo ya que es algo opcional en cada persona.
SI,VANIDAD,,,LA IMAGEN DE CADA PERSONA ES ALGO SUPERFICIAL DE AQUELLA PERO EL AMARSE A SI MISMO CON DEFECTOS Y VIRTUDES ES SER UNA PERSONA SEGURA Y CAPAZ DE TODO. 
SI,PRETENSION,,,"El amor propio debe ir m s all  de los est ndares impuestos por la sociedad, es decir, no se define por tu peso, talla o la manera de vestir. El amor propio se debe reflejar en nuestra autoestima y en la aceptaci¢n que tenemos hacia nosotros mismos."
SI,PRETENSION,,,"Siempre es importante mantener la esencia de uno mismo, pero tambi‚n es bueno tener una buena imagen, porque ayuda a que la gente sienta mas empat¡a contigo. Tampoco olvidemos que la actitud y amor propio hacen mucho mas que un atuendo."
SI,VANIDAD,,,"La imagen personal es muy importante, es algo que debemos cuidar independientemente de nuestra edad, hablando del amor propio esto se debe basar siempre en lo que nosotros queremos llegar a ser no c¢mo los dem s quieren que seamos."
SI,PRETENSION,,,"Tengo mucho amor propio, es algo en lo que he trabajado en a¤os, pero no me interesa estar a la moda o seguir influencias de los dem s. Soy un ser £nico e irrepetible, al cual debo amar primero para poder amar a los dem s."
SI,PRETENSION,,,"Como dice Justin Bieber, ""Love yourself"" xd"
SI,VANIDAD,,,"El amor propio es auto valorarse, aceptarse por lo que es, se basa por nuestros comportamientos y actitudes, adem s,  no es necesario estar a la moda para aparentar lo que no somos. Depende el tiempo llegan las personas correctas a tu vida."
SI,VANIDAD,,,"Si es importante, dependiendo del punto de vista de cada uno, ya que debemos preocuparnos por nosotros mismos pero siempre viendo lo que este c¢modo para nosotros, no lo que las dem s personas quieren para nosotros. "
SI,PRETENSION,,,La primera impresi¢n siempre cuenta
SI,VANIDAD,,,"El amor propio surge del autoconocimiento, estima, consideraci¢n y cuidado (emocional, f¡sico y mentalmente) de uno mismo y esto no se refleja en seguir tendencias modistas, pero considero que tener una buena imagen es importante pero no esencial."
SI,VANIDAD,,,"Siempre se debe sentir amor hacia nosotros mismos, es lo primordial en todo lo que hagamos, eso tambi‚n implica llevar una buena imagen, la gente puede hablar, pero mientras estemos seguros de nosotros mismos no hay quien nos detenga."
SI,PRETENSION,,,"El amor propio es lo fundamental de cada persona, teniendo aquello  se sentir  seguro de si mismo y no le dar  importancia a comentarios que afecten en el rendimiento de su d¡a a d¡a."
SI,PRETENSION,,,La imagen es importante ya que es nuestra presentaci¢n ante el mundo no obstante si te sientes bien estando gordo o flaco con sobrepeso o con anorexia est  bien por qu‚ ya es desicion de cada uno  y de eso se trata el amor propio aceptarse como uno es
SI,PRETENSION,,,"Tienes raz¢n es muy importante como vestimos, ya que en la actualidad te tratan por como te ven."
SI,PRETENSION,,,"El amor propio es muy importante para una persona,  lo de estar a la ""moda"" solo es un complemento, pero los valores y la educaci¢n la pones t£, no lo que vistes."
SI,VANIDAD,,,Cada uno debe vestir como quiera cada uno debe sentirse feliz con lo que hace sin importar el comentario de las dem s personas cada quien vive su vida a su gusto
SI,PRETENSION,,,"Estar a la moda te hace ver bien pero para mi lo mas importante es la Educaci¢n, tambi‚n considero que el amor propio es lo m s importante que puede tener una persona. "
SI,PRETENSION,,,"La imagen personal es muy importante, es algo que debemos cuidar siempre y no necesariamente estando a la moda. Bendiciones"
SI,PRETENSION,,,"Mas all  de la moda y si te gusta seguir las tendencias, nuestra autoimagen tiene un fuerte y directo impacto en nuestro estado de  nimo.  Cuando me veo bien, me siento bien.  El autoestima aumenta, la confianza y seguridad tambi‚n y por tanto nuestro bienestar."
SI,PRETENSION,,,"Como te veas es muy importante hasta cierto punto, nuestra imagen es algo que debemos cuidar, sin embargo el amor propio se basa en quien queremos llegar a ser y la forma en la que nos sentimos bien, no c¢mo los dem s quieren que seamos o como nos vean."
SI,PRETENSION,,,"El amor propio no s¢lo se refleja en c¢mo nos vemos, se refleja en nuestros actos hacia nuestro propio bienestar, ya sea comer o dormir bien, disfrutar nuestro postre favorito, etc. As¡ tendremos una ¢ptima imagen de lo que somos por dentro y de lo reflejamos."
SI,PRETENSION,,,"Vestir a la moda no necesariamente significa amor propio, considero que es m s bien el cuidado y el querer lucir bien para s¡ mismo, as¡ demostramos varias cualidades que no se denotan en una persona que no cuida de el/ ella."
SI,PRETENSION,,,"Una de las maneras de empezar a quererse con sus virtudes y defectos es teniendo amor propio, claro que es importante la imagen que damos a mostrar en nuestro c¡rculo social, pero lo indispensable aqu¡ es la esencia que es lo que a una persona atrae."
SI,PRETENSION,,,Lucir bien y estar a la moda puede ser una prioridad pero siempre y cuando tengamos un buen control en nosotros mismo. 
SI,PRETENSION,,,"El autoestima y amor propio hacia uno mismo es el primer paso para poder aceptarnos y as¡ cambiar por dentro, pero tampoco hay que descuidar como nos vemos por fuera si nuestra imagen es nuestra carta de presentaci¢n ante el mundo."
SI,VANIDAD,,, Mi opini¢n sobre la pregunta es que a pesar de como  podemos estar lo importante es amarse tal como somos 
SI,PRETENSION,,,"El amor propio es aprender a amar tu cuerpo y reconocer lo valioso que es aceptarte tal y como eres, sin compararte con nadie y que las partucularidades son las que nos hacen aut‚ntico."
SI,PRETENSION,,,"Decir que el sobrepeso es sin¢nimo de no tener amor propio me parece errado, pueden existir personas delgadas que no precisamente cuiden su salud. Lucir bien depende de la actitud y seguridad que emites. "
SI,PRETENSION,,,"Asi es mi estimado, el amor propio ante todo."
SI,PRETENSION,,,"El vestirse bien es importante para reflejar una buena imagen, pero el amor propio es un tema distinto ya que es aceptarse como somos sin buscar seguir modas para ser aceptado por el resto."
SI,PRETENSION,,,"Cuando se mantiene una buena imagen es el reflejo de como nos sentimos por dentro, es amor propio, empieza desde una buena actitud, hasta la manera en la que nos reflejamos con nuestros actos, el estilo y la aptitud va m s de la moda."
SI,PRETENSION,,,"Para sentirse bien con uno mismo, para sentirse inclusive mas sano, la imagen es super importante desde siempre y hay qie ajustarse a los est ndares establecidos por la sociedad si queremos encajar y estar bien con los dem s"
SI,PRETENSION,,,"La imagen que uno refleja ante los dem s muchas veces define la manera en la que te van a tratar. As¡ que, primero se deber¡a tener amor propio para que uno pueda reflejar seguridad y la gente te pueda respetar con lo que est‚s vistiendo."
